iteration,timestamp,T1_LEVEL,T2_LEVEL,J1_LEVEL,J2_LEVEL,J3_LEVEL,J4_LEVEL,J5_LEVEL,J1S_LEVEL,J2S_LEVEL,P2_FLOW,P2_STATUS,P1_FLOW,P1_STATUS,V13_FLOW,V13_STATUS,V24_FLOW,V24_STATUS,plc3AttackerUnit,plc2AttackerUnit
98,2025-08-02 13:39:29.423849,5.857820544361574,5.899565372333391,67.09149070422534,61.635476171751606,57.24159657188569,57.19458030815746,57.21321982474701,67.09149012121875,61.635475950551026,0.0,0.0,324.4904985721228,1.0,194.9858633133772,1.0,73.98027196586554,1.0,0,0
99,2025-08-02 13:39:41.219279,5.887676044975445,5.926233149075084,67.09782582079151,61.65113675361282,57.26989296127964,57.22124810569935,57.24166783734559,67.09782523848715,61.651136532708435,0.0,0.0,324.1565942386258,1.0,194.75100744102747,1.0,73.8812100718178,1.0,0,0
100,2025-08-02 13:39:53.503181,5.917153847617375,5.9529209726109595,67.104127142436,61.66679071380251,57.297930554176126,57.247935925711815,57.26984652574313,67.1041265608274,61.66679049319539,0.0,0.0,323.8244711305717,1.0,194.5183071666179,1.0,73.78178891144671,1.0,0,0
101,2025-08-02 13:40:06.070615,5.946279337773149,5.97960540125268,67.11039372989767,61.682425958375454,57.3257181516257,57.274620330031254,57.29776611350178,67.11039314897862,61.68242573806637,0.0,0.0,323.49417875349724,1.0,194.28769295473103,1.0,73.6821127878784,1.0,0,0
102,2025-08-02 13:40:18.084820,5.975074513004184,6.006266384771268,67.11662559620869,61.698033480544105,57.353264170240884,57.30128127139389,57.325436190440016,67.11662501597324,61.6980332605335,0.0,0.0,323.1657164205179,1.0,194.05906050224075,1.0,73.582286004239,1.0,0,0
103,2025-08-02 13:40:29.742950,6.003558568860171,6.032886690978118,67.12282261307726,61.71360493666044,57.38057652546965,57.327901520110366,57.35286565355265,67.12282203351977,61.713604716948524,0.0,0.0,322.83909089349675,1.0,193.83231709525717,1.0,73.48238968518217,1.0,0,0
104,2025-08-02 13:40:41.595616,6.031748349996253,6.059451437813367,67.12898499485027,61.7291344612491,57.40766261165208,57.35446619626512,57.3800627251706,67.1289844159652,61.729134241835894,0.0,0.0,322.51429087487463,1.0,193.60742796607155,1.0,73.38249046881629,1.0,0,0
105,2025-08-02 13:40:53.958598,6.059658712716787,6.0859477422002035,67.13511243661311,61.7446152831957,57.43452927543096,57.380962418602145,57.40703495868741,67.13511185839519,61.74461506408097,0.0,0.0,322.19133243575266,1.0,193.38430040079402,1.0,73.28266368517689,1.0,0,0
106,2025-08-02 13:41:05.771399,6.087302811563554,6.112364405414419,67.14120523627179,61.76004266771894,57.46118286218161,57.40737898998195,57.433789304054216,67.14120465871595,61.76004244890233,0.0,0.0,321.8701998744337,1.0,193.16286486400713,1.0,73.18295569120892,1.0,0,0
107,2025-08-02 13:41:18.832243,6.114692341933511,6.13869168677429,67.14726352596335,61.775411843659406,57.48762922223742,57.43370617108963,57.460332133921504,67.14726294906467,61.77541162514041,0.0,0.0,321.55088622637936,1.0,192.9430865880022,1.0,73.08342153578451,1.0,0,0
108,2025-08-02 13:41:31.417519,6.1418377356058524,6.164921097184613,67.33086955120675,62.31238943619002,57.69566823377119,57.459977957462534,57.66483791781393,67.33086897509642,62.31238920414748,0.0,0.0,311.873582447603,1.0,192.67941987436643,1.0,77.60635276213179,1.0,0,0
109,2025-08-02 13:41:43.870101,6.203006159393462,6.219808769975564,67.34376017613,62.34372018768549,57.75257452092583,57.5148653558411,57.72198782972694,67.34375960144224,62.34371995625187,0.0,0.0,311.1941576132849,1.0,192.20364116449673,1.0,77.40270090835111,1.0,0,0
110,2025-08-02 13:41:55.791339,6.263590077543924,6.274553253145019,67.35659072115229,62.37496034761946,57.8090366286754,57.569609543431916,57.77868654373053,67.35659014787763,62.37496011679477,0.0,0.0,310.5178994040941,1.0,191.73103211073794,1.0,77.1990432599523,1.0,0,0
111,2025-08-02 13:42:08.795431,6.323604275200324,6.329143144215246,67.3693615842616,62.40610481824089,57.86506101936374,57.62419911949443,57.83494092632348,67.36936101239075,62.40610458802498,0.0,0.0,309.8447868433145,1.0,191.26152897229076,1.0,76.99544066042563,1.0,0,0
112,2025-08-02 13:42:21.034418,6.383062717222917,6.383567869843526,67.38207220764306,62.43714897347874,57.920653961364806,57.678623512289604,57.89075762107,67.38207163716683,62.437148743871305,0.0,0.0,309.1748493316404,1.0,190.7951027760646,1.0,76.79193656940697,1.0,0,0
113,2025-08-02 13:42:33.841844,6.441978603330005,6.437817618531239,67.39472291968805,62.468087911294184,57.97582162679965,57.73287291179635,57.946143143060354,67.39472235059748,62.468087682294765,0.0,0.0,308.5080695605801,1.0,190.33167239740578,1.0,76.58858603576846,1.0,0,0
114,2025-08-02 13:42:45.112612,6.500364432785357,6.49188327752808,67.40731367926774,62.49891823723653,58.03057001219898,57.78693820665418,58.0011038071807,67.40731311155395,62.49891800884453,0.0,0.0,307.84444969790457,1.0,189.87120886322373,1.0,76.38543541645504,1.0,0,0
115,2025-08-02 13:42:56.004324,6.558232052155132,6.545756390307675,67.4198444048794,62.52963549128972,58.08490495438649,57.84081094160388,58.05564574523408,67.41984383853365,62.52963526350441,0.0,0.0,307.1839940393735,1.0,189.41366581657348,1.0,76.18252527379354,1.0,0,0
116,2025-08-02 13:43:08.076453,6.615592701328646,6.599429095749871,67.43231516340946,62.560237066836514,58.13883213732204,57.89448325673202,58.10977491450408,67.43231459842319,62.560236839657094,0.0,0.0,306.5266990596086,1.0,188.95899110589198,1.0,75.97989037549269,1.0,0,0
117,2025-08-02 13:43:19.339241,6.672457056503201,6.652894100335559,67.44472626837069,62.5907191512368,58.19235710120607,57.94794785961902,58.163497108328336,67.44472570473539,62.59071892466229,0.0,0.0,305.87254823432414,1.0,188.50716155270675,1.0,75.77757707849742,1.0,0,0
118,2025-08-02 13:43:31.810920,6.728835270628164,6.706144625575626,67.45707770910722,62.6210793093153,58.24548520778897,58.001197972819334,58.216817925380596,67.4570771468146,62.62107908334463,0.0,0.0,305.2215421251584,1.0,188.05810762160036,1.0,75.57562015051644,1.0,0,0
119,2025-08-02 13:43:42.485983,6.784737004999291,6.75917438266738,67.46936933957734,62.65131438105462,58.29822165341862,58.054227308487164,58.26974278342536,67.4693687786191,62.65131415568667,0.0,0.0,304.5736884295184,1.0,187.6118235179547,1.0,75.3740456673313,1.0,0,0
120,2025-08-02 13:43:54.991011,6.840171459899931,6.811977530665714,67.59573253422604,62.994765800481076,58.50204991629107,58.10706521395075,58.471577058781364,67.59573197583101,62.994765567528844,0.0,0.0,297.913476601223,1.0,186.7545561242423,1.0,77.9105991864526,1.0,0,0
121,2025-08-02 13:44:07.340326,6.915635942025519,6.881327287630842,67.61198524805751,63.03376854983275,58.57188674522337,58.17641434935285,58.54168390567384,67.6119846914417,63.033768317662606,0.0,0.0,297.0568464946236,1.0,186.15949520039976,1.0,77.6490301245758,1.0,0,0
122,2025-08-02 13:44:18.734664,6.99044882416386,6.9504111632411165,67.62816738487871,63.07262441011321,58.64120500350837,58.24549758895474,58.61126658113917,67.62816683003184,63.072624178724325,0.0,0.0,296.20393628320323,1.0,185.5678762797197,1.0,77.3877392043687,1.0,0,0
123,2025-08-02 13:44:29.836061,7.064621159376544,7.019222076304951,67.64428033188545,63.11133158330128,58.710011749410924,58.314307852758375,58.68033234096655,67.64427977879762,63.111331352692666,0.0,0.0,295.3546728521741,1.0,184.97957188060354,1.0,77.12677857739436,1.0,0,0
124,2025-08-02 13:44:42.513060,7.138163508636092,7.087753384512696,57.89654000041729,57.901124367636555,57.94416988107441,58.3826334711341,57.94623013171381,57.89654003317993,57.9011244342867,0.0,0.0,0.0,0.0,-10.95742584539039,1.0,-22.29106147751736,1.0,0,0
125,2025-08-02 13:44:53.827606,7.046020654166413,7.005632698381555,57.80869209034759,57.813762549287986,57.855276517325905,58.30051189506551,57.85729743714862,57.80869212271968,57.81376261632869,0.0,0.0,0.0,0.0,-10.826806461068372,1.0,-22.421683759148436,1.0,0,0
126,2025-08-02 13:45:06.561015,6.954206313957415,6.923183504405149,57.72086186498615,57.72640419155175,57.76648028096619,58.218061869388016,57.76846487186903,57.72086189699404,57.726404258956634,0.0,0.0,0.0,0.0,-10.705000690904853,1.0,-22.543483734693837,1.0,0,0
127,2025-08-02 13:45:18.554947,6.862698004215672,6.840428291823265,57.63305039774861,57.63905014447855,57.677776444474866,58.13530587937375,57.679727455793945,57.63305042941687,57.63905021222308,0.0,0.0,0.0,0.0,-10.59141168923361,1.0,-22.6570785309832,1.0,0,0
128,2025-08-02 13:45:31.266858,6.771474865155217,6.757387897709817,57.54526027303914,57.55170175772986,57.58916104892651,58.05226475844305,57.59108099149866,57.54526030439053,57.55170182579124,0.0,0.0,0.0,0.0,-10.48543391846124,1.0,-22.76305050713745,1.0,0,0
129,2025-08-02 13:45:44.020548,6.680517591672466,6.674081641618819,57.45749302370295,57.46435973583651,57.500629943242984,57.968957822721016,57.50252111599992,57.45749305475862,57.464359804193585,0.0,0.0,0.0,0.0,-10.386531376411767,1.0,-22.861944357259745,1.0,0,0
130,2025-08-02 13:45:56.302304,6.589808281674852,6.59052743613567,57.36974923707365,57.377024192164185,57.41217880295458,57.88540298156856,57.4140433165481,57.369749267853265,57.377024260797334,0.0,0.0,0.0,0.0,-10.294205725926986,1.0,-22.954275802362645,1.0,0,0
131,2025-08-02 13:46:08.382258,6.499330297462323,6.506741885844925,57.2820302280419,57.28969616537609,57.323803968490104,57.801616836698635,57.325643756641,57.28203025856372,57.289696234267026,0.0,0.0,0.0,0.0,-10.207987602939284,1.0,-23.040491028041288,1.0,0,0
132,2025-08-02 13:46:19.061347,6.4090682237594185,6.422740436571815,57.072557524741065,57.08230307983524,57.12376355083166,57.717585436219025,57.12602154409164,57.072557558809535,57.082303157244105,0.0,0.0,0.0,0.0,-11.394157521067427,1.0,-25.889304928341517,1.0,0,0
133,2025-08-02 13:46:30.414429,6.307983667516576,6.328412830569626,56.97423698443823,56.98439012899062,57.02478938329113,57.62325722980327,57.02702271300068,56.97423701827116,56.98439020663502,0.0,0.0,0.0,0.0,-11.315385482362217,1.0,-25.968076967046727,1.0,0,0
134,2025-08-02 13:46:42.658318,6.20709621798206,6.233888106440641,56.87594174568645,56.88648525806824,56.92588279534135,57.528731940284835,56.92809305038734,56.875941779297854,56.88648533593417,0.0,0.0,0.0,0.0,-11.241295495096892,1.0,-26.04216695431205,1.0,0,0
135,2025-08-02 13:46:53.821008,6.106394082578646,6.139178081248402,56.77767112210056,56.78858795717881,56.827040283586115,57.43402138258085,56.82922894309025,56.777671155503576,56.788588035253106,0.0,0.0,0.0,0.0,-11.17160072567458,1.0,-26.111855929116246,1.0,0,0
136,2025-08-02 13:47:05.071908,6.005866190368204,6.0442938123774095,56.67942494729264,56.690698502266855,56.728258795581844,57.33913661214552,56.7304272336183,56.679424980499604,56.6906985805372,0.0,0.0,0.0,0.0,-11.10603172435276,1.0,-26.177424930438065,1.0,0,0
137,2025-08-02 13:47:16.496270,5.9055021731526525,5.949245675109203,56.581202515821346,56.59281654191339,56.62953517416292,57.244088002393156,56.63168467076055,56.58120254884385,56.592816620368225,0.0,0.0,0.0,0.0,-11.044336425243273,1.0,-26.23912602416567,1.0,0,0
138,2025-08-02 13:47:27.580458,5.805292296471397,5.854043390237092,67.31866958626811,62.302185134305184,57.4612276259598,57.14912091832461,57.42809364648198,67.31866900302037,62.30218489460697,0.0,0.0,312.51660473755754,1.0,195.06651860297097,1.0,80.16678590252013,1.0,0,0
139,2025-08-02 13:47:39.595765,5.8797081179730695,5.918933730479849,67.33392752633944,62.33889682759035,57.52950227337213,57.214010941358595,57.49667747064334,67.33392694478756,62.3388965886008,0.0,0.0,311.7124060686264,1.0,194.49933558689736,1.0,79.92977443223026,1.0,0,0
140,2025-08-02 13:47:51.311506,5.953406110657482,5.983680576401341,67.34912098098756,62.37551601235021,57.59725019978367,57.27875744173098,57.56472607165633,67.34912040112097,62.37551577406978,0.0,0.0,310.91160622622374,1.0,193.93569887711237,1.0,79.69260940456024,1.0,0,0
141,2025-08-02 13:48:02.686694,6.026403025563729,6.048270798891403,67.36424997476927,62.41203786704561,57.6644777733845,57.34334729242646,57.632246267037225,67.36424939657745,62.41203762947461,0.0,0.0,310.11420391604054,1.0,193.3755737059073,1.0,79.45534007376409,1.0,0,0
142,2025-08-02 13:48:14.466190,6.098714770583246,6.112692139741254,67.3793141799719,62.44845676936908,57.73119129212868,57.407768237158066,57.69924477124883,67.37931360344454,62.44845653250767,0.0,0.0,309.3202164107918,1.0,192.81889053786472,1.0,79.21801859140487,1.0,0,0
143,2025-08-02 13:48:26.415294,6.17035646990681,6.176933134309077,67.3943133029727,62.484767434803636,57.79739699301493,57.472008813072904,57.765728207113355,67.39431272809955,62.484767198651774,0.0,0.0,308.52965918642116,1.0,192.26564937298463,1.0,78.98071159559095,1.0,0,0
144,2025-08-02 13:48:38.028873,6.2413425196296695,6.240983052820889,67.47057822570028,62.68880719752978,57.951382209288205,57.53607874299975,57.91887310127048,67.47057765334561,62.688806957840036,0.0,0.0,304.50997179369415,1.0,191.42333788863652,1.0,80.1639523342601,1.0,0,0
145,2025-08-02 13:48:49.951856,6.322228325669417,6.313683420011699,67.48751975267292,62.7295493706658,58.025720818690836,57.60877852349108,57.99351712574618,67.48751918218431,62.72954913177986,0.0,0.0,303.6170364841181,1.0,190.79924013340133,1.0,79.89511971857155,1.0,0,0
146,2025-08-02 13:49:01.853703,6.4023987871615615,6.386142760824316,67.50439197542816,62.770156772329074,58.09950781036024,57.68123725789735,58.06760280984262,67.50439140679504,62.770156534246595,0.0,0.0,302.7277539847592,1.0,190.17867709521852,1.0,79.62640299524537,1.0,0,0
147,2025-08-02 13:49:14.144426,6.48186662626206,6.458352263222638,67.52119484877926,62.81062547925144,58.17274902820386,57.753446135574464,58.14113627288655,67.52119428199121,62.81062524197192,0.0,0.0,301.8421266772723,1.0,189.5615908279069,1.0,79.3578572131537,1.0,0,0
148,2025-08-02 13:49:25.383174,6.560644074030992,6.530303608974029,67.5379284425228,62.8509524001804,58.24545019806192,57.82539683962628,58.21412350135576,67.53792787756952,62.85095216370322,0.0,0.0,300.9601508828933,1.0,188.94795815299403,1.0,79.08951424269617,1.0,0,0
149,2025-08-02 13:49:37.143256,6.6387428960679005,6.601988957799063,67.55459239239435,62.891133034256015,58.31761692930572,57.897081530998186,58.28657035181273,67.55459182926559,62.891132798580415,0.0,0.0,300.0818458008696,1.0,188.3377500973893,1.0,78.82142623543587,1.0,0,0
150,2025-08-02 13:49:49.010111,6.716174414342319,6.673400904546044,67.57118667827535,62.93116495739569,58.38925476536228,57.96849280573855,58.35848259984336,67.57118611696102,62.931164722520855,0.0,0.0,299.2072124915894,1.0,187.73092030414773,1.0,78.55361057522714,1.0,0,0
151,2025-08-02 13:50:00.975080,6.792949533585471,6.744532472407532,67.58771154393665,62.97104496142975,58.46036917963648,58.0396236881559,58.42986593718259,67.58771098442672,62.97104472735471,0.0,0.0,298.33623810664903,1.0,187.12743400556064,1.0,78.28611941363306,1.0,0,0
152,2025-08-02 13:50:12.145764,6.8690787656069645,6.8153770815155665,67.60416676284547,63.010769963228775,58.5309655172545,58.11046759943508,58.50072591717381,67.60416620513006,63.01076972995244,0.0,0.0,297.4689345858866,1.0,186.52725643391932,1.0,78.01899331298046,1.0,0,0
153,2025-08-02 13:50:24.243990,6.944572245382694,6.885928526145384,67.62055223015619,63.05033749677341,58.60104903579355,58.181018334859004,58.57106799415221,67.62055167422548,63.05033726429464,0.0,0.0,296.60530745538733,1.0,185.9303702053694,1.0,77.75224965712368,1.0,0,0
154,2025-08-02 13:50:35.218885,7.019439750965342,6.956180959419437,67.63686816721255,63.08974538731233,58.6706249213931,58.251270048509866,58.64089753955369,67.6368676130568,63.08974515562987,0.0,0.0,295.74534504881416,1.0,185.33674055220217,1.0,77.48592321377146,1.0,0,0
155,2025-08-02 13:50:46.316875,7.0936907240132285,7.0261288768336305,57.85392806153776,57.85761226678511,57.90261892828671,58.321012733409454,57.90471409600471,57.85392809469221,57.857612332069785,0.0,0.0,0.0,0.0,-11.08846823683507,1.0,-21.834381828966798,1.0,0,0
156,2025-08-02 13:50:59.021152,7.0018503973229365,6.945412477796792,57.848412993229125,57.85151319094792,57.88922848091146,58.24031504096264,57.89098490366824,57.84841302337089,57.851513250329404,0.0,0.0,0.0,0.0,-10.080876859888122,1.0,-19.860068516663887,1.0,0,0
157,2025-08-02 13:51:10.745631,6.918336678608217,6.871998563275193,57.769288048782144,57.77283996174797,57.8090260130526,58.166900229643346,57.810741965254714,57.76928807849159,57.772840021561755,0.0,0.0,0.0,0.0,-9.936289548591049,1.0,-20.00465003334284,1.0,0,0
158,2025-08-02 13:51:22.867135,6.835187038336666,6.798220573814272,57.69017271253639,57.69416754177499,57.72892556258768,58.0931214079972,57.73060449615167,57.69017274184587,57.69416760198874,0.0,0.0,0.0,0.0,-9.802523686630593,1.0,-20.138418792612356,1.0,0,0
159,2025-08-02 13:51:33.645050,6.7523738945095895,6.724106103017601,57.61107138447547,57.61549742522066,57.648922621229396,58.01900616468442,57.65056765191309,57.61107141341475,57.61549748580462,0.0,0.0,0.0,0.0,-9.678707183979895,1.0,-20.262232397953994,1.0,0,0
160,2025-08-02 13:51:45.091728,6.669871932345984,6.649680437937898,57.53198806790596,57.53683154311392,57.56901293503188,57.94457978231684,57.57062687645558,57.53198809650236,57.536831604040756,0.0,0.0,0.0,0.0,-9.56403458872046,1.0,-20.37690789052249,1.0,0,0
161,2025-08-02 13:51:55.830467,6.587657930323258,6.574966815590918,57.45292526066185,57.458170932685434,57.48919192858865,57.86986549377668,57.49077732967253,57.45292528894055,57.45817099392996,0.0,0.0,0.0,0.0,-9.457778676278394,1.0,-20.483160905655495,1.0,0,0
162,2025-08-02 13:52:07.872053,6.505710534420337,6.499986592468627,57.373884708658665,57.379516322050485,57.40945504525946,57.79488465175643,57.41101421940838,57.373884736642864,57.37951638358951,0.0,0.0,0.0,0.0,-9.359284654806288,1.0,-20.5816549271276,1.0,0,0
163,2025-08-02 13:52:19.506636,6.4240100878232544,6.424759417077365,57.294867845464246,57.30086858609011,57.329797948630755,57.7196569013059,57.33133299733042,57.29486787317536,57.300868647902206,0.0,0.0,0.0,0.0,-9.2679498840198,1.0,-20.67298390329597,1.0,0,0
164,2025-08-02 13:52:31.602689,6.342538496213108,6.349303399352279,57.21587504396436,57.22222778926598,57.2502161165516,57.64420034911182,57.25172895517077,57.21587507142217,57.222227851331404,0.0,0.0,0.0,0.0,-9.183232567124833,1.0,-20.757707014809057,1.0,0,0
165,2025-08-02 13:52:43.510582,6.261279057656844,6.273635220935997,57.136906964593116,57.14359460873528,57.17070550109615,57.56853167390232,57.17219787406283,57.13690699181585,57.143594671035764,0.0,0.0,0.0,0.0,-9.104611188490708,1.0,-20.836325496134123,1.0,0,0
166,2025-08-02 13:52:54.409608,6.180216381316696,6.197770290947116,57.05796329874016,57.06496888747852,57.09126186950712,57.4926662820324,57.092735371574285,57.057963325744694,57.0649689499972,0.0,0.0,0.0,0.0,-9.031633767904168,1.0,-20.909297122102544,1.0,0,0
167,2025-08-02 13:53:05.930539,6.09933623778469,6.121722825313979,56.97904394688798,56.98635078645382,57.011881378769345,57.41661838692499,57.01333746719762,56.979043973689926,56.98635084917508,0.0,0.0,0.0,0.0,-8.96388019555161,1.0,-20.97705359176416,1.0,0,0
168,2025-08-02 13:53:18.419572,6.018625487864512,6.045505965498169,56.71562483968378,56.72578169190953,56.763240052791716,57.34035657927914,56.76534816014469,56.71562487244068,56.725781767945584,0.0,0.0,0.0,0.0,-10.95550782679311,1.0,-25.43016836170864,1.0,0,0
169,2025-08-02 13:53:29.794539,5.920386024998442,5.953038801636347,56.61972579307022,56.63024351040865,56.666790839558004,57.24788890244693,56.668878171114336,56.619725825622226,56.6302435866496,0.0,0.0,0.0,0.0,-10.886980672921709,1.0,-25.49869551558004,1.0,0,0
170,2025-08-02 13:53:42.284143,5.822317883544361,5.860400326590926,67.33385484671588,62.34127394546808,57.492981622618665,57.1554824945071,57.459783718077354,67.33385426399765,62.34127370494908,0.0,0.0,311.7162367860267,1.0,194.88942348402816,1.0,80.44129434665592,1.0,0,0
171,2025-08-02 13:53:54.409603,5.898513147187814,5.927359531792974,67.34952431589542,62.379048947039024,57.56292832719895,57.22244131801328,57.53003927659174,67.34952373491481,62.37904870725184,0.0,0.0,310.8903476949606,1.0,194.30828123290667,1.0,80.1965412665595,1.0,0,0
172,2025-08-02 13:54:04.892340,5.973991971675932,5.994150605361736,67.36512840483006,62.41672126279809,57.63234207071405,57.28923198381473,57.59975387095287,67.36512782557648,62.41672102374298,0.0,0.0,310.06790459369853,1.0,193.73067949345568,1.0,79.95170126719131,1.0,0,0
173,2025-08-02 13:54:16.675657,6.0487699402160855,6.060761663926945,67.38066688979147,62.454285571577,57.701229077076405,57.35584261041434,57.66893412253151,67.38066631225446,62.45428533325406,0.0,0.0,309.24891927426654,1.0,193.15657190873026,1.0,79.7068265001144,1.0,0,0
174,2025-08-02 13:54:27.903512,6.122861900247461,6.127181571572912,67.39613931017928,62.49173683979183,57.76959548816069,57.42226206364256,57.73758654340057,67.39613873434853,62.49173660220098,0.0,0.0,308.43341601348163,1.0,192.58591212178544,1.0,79.46197780881903,1.0,0,0
175,2025-08-02 13:54:39.035392,6.196282012116345,6.193399885711765,67.41154573877668,62.52907093511982,57.837447409064865,57.48847990255825,57.80571758146839,67.41154516464198,62.529070698260874,0.0,0.0,307.6213909751662,1.0,192.01867115953064,1.0,79.21719575563202,1.0,0,0
176,2025-08-02 13:54:50.100264,6.269043798926576,6.259406815545517,67.4268859436083,62.56628295025199,57.90479084023472,57.5544863378825,57.87333355798778,67.42688537115956,62.566282714124604,0.0,0.0,306.81285638602446,1.0,191.45480845963903,1.0,78.97252669749832,1.0,0,0
177,2025-08-02 13:55:02.609479,6.341160185158842,6.325193168216725,67.44215992361595,62.60336917014973,57.97163170304917,57.62027217820168,57.94044069335721,67.4421593528432,62.60336893475342,0.0,0.0,306.0078123018275,1.0,190.89427187054753,1.0,78.72801988867195,1.0,0,0
178,2025-08-02 13:55:14.138050,6.412643536024588,6.390750318400436,67.45736775262283,62.64032647224689,58.037975824572946,57.68582879955334,58.00704509421381,67.45736718351627,62.640326237581036,0.0,0.0,305.20625483158636,1.0,190.33702082992932,1.0,78.48371589147973,1.0,0,0
179,2025-08-02 13:55:26.617880,6.483505692428642,6.456070175448137,67.47250893288486,62.67714990720574,58.10382888737382,57.75114811252491,58.07315270720286,67.47250836543475,62.67714967326962,0.0,0.0,304.4082102098441,1.0,189.78302057007568,1.0,78.23965816555756,1.0,0,0
180,2025-08-02 13:55:37.929706,6.553757997509037,6.52114513018722,67.55634748996323,62.90031526830682,58.268598097423244,57.816245587919816,58.236910471644116,67.55634692516516,62.90031503034689,0.0,0.0,299.9893400548689,1.0,188.89604416926886,1.0,79.58541766129201,1.0,0,0
181,2025-08-02 13:55:49.608189,6.635283530030355,6.595779404863065,67.57369238104285,62.942028957999355,58.34373005555684,57.8908791539599,58.31233543836217,67.57369181814502,62.94202872087264,0.0,0.0,299.0751446750343,1.0,188.26051363248553,1.0,79.30674868134702,1.0,0,0
182,2025-08-02 13:56:01.288208,6.7161146660056374,6.670128942106914,67.59096609667527,62.983588561848286,58.41831317401515,57.96522796758275,58.387205716367994,67.5909655356673,62.98358832555396,0.0,0.0,298.1647007321316,1.0,187.62845407195528,1.0,79.02835784307172,1.0,0,0
183,2025-08-02 13:56:13.609726,6.796262375450241,6.744186759396914,67.60816942126347,63.02499171922414,58.49235300445405,58.03928504741594,58.461527071118574,67.60816886213516,63.02499148376126,0.0,0.0,297.2579668827165,1.0,186.9998017468788,1.0,78.75027991417483,1.0,0,0
184,2025-08-02 13:56:25.454377,6.875737246703175,6.817946268212319,67.62530195217272,63.06623563306041,58.565854874832155,58.11304380600615,58.53530503723654,67.62530139491396,63.06623539842795,0.0,0.0,296.35496434841383,1.0,186.37453347878363,1.0,78.47254966236505,1.0,0,0
185,2025-08-02 13:56:36.450102,6.95454950271803,6.891401245138651,67.64236363365461,63.107316803513804,58.63882405092206,58.18649802093415,58.60854507529456,67.64236307825539,63.107316569710626,0.0,0.0,295.4556960675492,1.0,185.75261449996106,1.0,78.195196060733,1.0,0,0
186,2025-08-02 13:56:47.587722,7.032709021784937,6.96454580610709,67.65935439637391,63.1482334085944,58.711265707421056,58.25964180911005,58.681252545057745,67.65935384282427,63.14823317561926,0.0,0.0,294.56016569456875,1.0,185.1340216319386,1.0,77.91825967160548,1.0,0,0
187,2025-08-02 13:56:59.018517,7.110225353719939,7.037374403278255,57.90760490608501,57.91055708395724,57.95363674709639,58.33226827210694,57.95561120461644,57.9076049382492,57.91055714600192,0.0,0.0,0.0,0.0,-10.757273940953382,1.0,-20.750770856921008,1.0,0,0
188,2025-08-02 13:57:10.711736,7.0219655004575845,6.960492955583075,57.82433593279747,57.82776762679494,57.869135702400555,58.255385814156085,57.87106391726468,57.824335964493905,57.82776768930737,0.0,0.0,0.0,0.0,-10.600836635603628,1.0,-20.907211059579822,1.0,0,0
189,2025-08-02 13:57:22.477046,6.93409992267258,6.883217229585406,57.741070911453434,57.74497698399354,57.78474132370233,58.17810914784936,57.78662712087487,57.74107094271589,57.74497704693994,0.0,0.0,0.0,0.0,-10.455693040967162,1.0,-21.05234885959817,1.0,0,0
190,2025-08-02 13:57:34.272626,6.846599812536341,6.805576042270667,57.657815297280294,57.6621868903947,57.70044923108885,58.1004670850561,57.702296077138485,57.6578153281399,57.662186953743976,0.0,0.0,0.0,0.0,-10.32095658047183,1.0,-21.18709111471162,1.0,0,0
191,2025-08-02 13:57:45.944728,6.7594386478194535,6.727595903415269,57.57457390265392,57.57939941641303,57.61625538784286,58.02248613086777,57.61806642217101,57.57457393313933,57.5793994801365,0.0,0.0,0.0,0.0,-10.195810212962897,1.0,-21.312237482220553,1.0,0,0
192,2025-08-02 13:57:56.986653,6.672592023746245,6.649301224076057,57.47495773755992,57.480451524322014,57.517113791073825,57.94418673455621,57.518951219589205,57.47495776823227,57.480451589632125,0.0,0.0,0.0,0.0,-10.258331245154295,1.0,-21.842888328365007,1.0,0,0
193,2025-08-02 13:58:09.420156,6.584435405234264,6.5692075278188335,57.39019027687024,57.39611544155764,57.43153062972917,57.86409232214711,57.43333735496071,57.390190307220685,57.39611550718963,0.0,0.0,0.0,0.0,-10.150670137818452,1.0,-21.950540743773672,1.0,0,0
194,2025-08-02 13:58:21.126587,6.4965489256103,6.488843701401693,57.30544505978315,57.311785354191954,57.346032518709016,57.783727827501146,57.347810888974685,57.30544508983389,57.31178542012367,0.0,0.0,0.0,0.0,-10.050431936292625,1.0,-22.050784739917617,1.0,0,0
195,2025-08-02 13:58:32.723433,6.40891380519871,6.408228516945401,57.2207232689964,57.227461816513504,57.2606152230496,57.70311201940611,57.26236738495261,57.22072329876795,57.22746188272439,0.0,0.0,0.0,0.0,-9.957060357237424,1.0,-22.14415342166376,1.0,0,0
196,2025-08-02 13:58:44.756943,6.321512659749642,6.327379348172511,57.1360259495065,57.14314559921143,57.175274759005106,57.62226226854017,57.177002675634895,57.13602597901793,57.143145665682425,0.0,0.0,0.0,0.0,-9.87006285811276,1.0,-22.231145126170304,1.0,0,0
197,2025-08-02 13:58:56.499553,6.234329401687588,6.246312302080422,57.051353103784635,57.058836620670256,57.09000690970894,57.54119467900558,57.09171238268499,57.05135313305363,57.058836687383696,0.0,0.0,0.0,0.0,-9.78898166408726,1.0,-22.312232114813924,1.0,0,0
