iteration,timestamp,T41_LEVEL,T42_LEVEL,J2_LEVEL,J13_LEVEL,J14_LEVEL,J19_LEVEL,J21_LEVEL,P79_FLOW,P79_STATUS,P1_FLOW,P1_STATUS,V1_FLOW,V1_STATUS,V2_FLOW,V2_STATUS,plc4attack
115,2025-01-02 13:46:37.551294,6.879499842530116,5.548448604663009,58.35036092262995,56.81194454199236,58.35036112187051,56.81194445466343,58.38772773426854,0.0,0.0,0.0,0.0,-66.63577023630296,1.0,-29.207056991822355,1.0,1
116,2025-01-02 13:46:48.131452,6.6746078897173104,5.570930898841232,58.14050091894351,56.84345956479256,58.14050110392891,56.84345949171899,58.173847845324474,0.0,0.0,0.0,0.0,-61.86814967065857,1.0,-24.439369788069598,1.0,1
117,2025-01-02 13:46:58.481863,6.478808540904779,5.584320584118783,57.9394906368242,56.86593512704521,57.93949080747509,56.86593506830629,57.96900846307935,0.0,0.0,0.0,0.0,-57.0739868567216,1.0,-19.645160617187685,1.0,1
118,2025-01-02 13:47:09.024152,6.292176275813439,5.588543197406507,57.74738415745144,56.879321120307374,57.74738431365045,56.879321076020325,57.77326005049958,0.0,0.0,0.0,0.0,-52.24057419695782,1.0,-14.811750854732963,1.0,1
119,2025-01-02 13:47:19.005712,6.114821022744544,5.583488792735545,57.56426116398942,56.883542540793236,57.56426130556334,56.88354251113109,57.5866772065669,0.0,0.0,0.0,0.0,-47.34922984255263,1.0,-9.920470241127077,1.0,1
120,2025-01-02 13:47:28.176682,5.946907705949847,5.568992454309653,57.390239463611294,56.878483977459084,57.39023959030022,56.87848396268123,57.40937004065313,0.0,0.0,0.0,0.0,-42.37096042174926,1.0,-4.942435502357512,1.0,1
121,2025-01-02 13:47:39.071316,6.299255938781956,5.574241857295129,57.47095483109839,56.863993228488965,57.47095355365983,56.86399319012991,57.243687189214405,0.0,0.0,470.0376317420906,1.0,427.23781681104356,1.0,-12.829142546593175,1.0,1
122,2025-01-02 13:47:48.490965,6.619837230940621,5.595217586722659,57.79088919756524,56.8692514950661,57.79088798969879,56.8692514319146,57.59574976169389,0.0,0.0,455.0609844511555,1.0,403.96950747435767,1.0,-21.120945548886993,1.0,1
123,2025-01-02 13:47:59.904966,6.914763217844156,5.627990369030918,58.08696208832432,56.890239547714486,58.08696093774298,56.89023946596463,57.91611723152834,0.0,0.0,442.12194269710636,1.0,384.8105703661986,1.0,-27.34114070335636,1.0,1
124,2025-01-02 13:48:09.173226,7.18749344984182,5.670146012052885,58.3619013462341,56.92302534219458,58.361900246213445,56.92302524565228,58.210870554444156,0.0,0.0,430.1589247566754,1.0,367.90060857185836,1.0,-32.28845527416979,1.0,1
125,2025-01-02 13:48:19.843260,6.997818840404352,5.713988332001098,58.449756874203544,56.96518361619027,58.449757062840746,56.96518351698888,58.48192828563125,0.0,0.0,0.0,0.0,-63.089490023457984,1.0,-33.17778718724185,1.0,1
126,2025-01-02 13:48:30.831225,6.8168915436410265,5.74908334460557,58.26375490631267,57.00901325423841,58.26375508119206,57.00901316882753,58.29230099610541,0.0,0.0,0.0,0.0,-58.488203970910035,1.0,-28.565569587613027,1.0,1
127,2025-01-02 13:48:40.726738,6.644737315849898,5.775405288783747,58.086307941885735,57.044097995277724,58.086308102934396,57.04409792369786,58.111419240120014,0.0,0.0,0.0,0.0,-53.86253416531872,1.0,-23.939801273513694,1.0,1
128,2025-01-02 13:48:50.207186,6.4813997191762205,5.792910594388052,57.91744427985102,57.070412195854026,57.91744442700034,57.07041213817373,57.93930882930706,0.0,0.0,0.0,0.0,-49.21391477466841,1.0,-19.29110655282784,1.0,1
129,2025-01-02 17:49:37.389542,6.3269484876509825,5.801529539320488,57.7572109099327,57.08791248206625,57.757211043072836,57.08791243839525,57.77601340268852,0.0,0.0,0.0,0.0,-44.52856040245479,1.0,-14.605714515596446,1.0,1
130,2025-01-02 17:49:50.956255,6.181493635452058,5.801152105244316,57.6056825233164,57.09652956319075,57.605682642274,57.09652953370224,57.62160280763964,0.0,0.0,0.0,0.0,-39.78522508134574,1.0,-9.862399475650818,1.0,1
131,2025-01-02 17:50:00.833399,6.045211356585758,5.79160211386054,57.462977002295666,57.09614989046713,57.46297710679306,57.09614987543827,57.47618723926169,0.0,0.0,0.0,0.0,-34.949031004885,1.0,-5.0263850323517545,1.0,1
132,2025-01-02 17:50:12.517322,5.918398388238887,5.772582808810038,57.329284884660034,57.086594127215186,57.3292849742296,57.08659412711129,57.33994321712657,0.0,0.0,0.0,0.0,-29.956434390783215,1.0,-0.034747427548609267,1.0,1
133,2025-01-02 17:50:23.479828,5.790942082781628,5.73650869444719,57.20381001226895,57.067556650359705,57.203810089462976,57.06755667348452,57.213127724059525,0.0,0.0,0.0,0.0,-25.81745166367,1.0,7.734065213753638,1.0,1
134,2025-01-02 17:50:34.868237,6.158376464777189,5.7156528942603435,57.337738319889574,57.03149922183104,57.337736997159936,57.03149922097071,57.087865239119594,0.0,0.0,476.27371298505403,1.0,442.3853657857535,1.0,-0.2877375573007157,1.0,1
135,2025-01-02 17:50:45.813470,6.4876592774588655,5.716555086658117,57.664713099231214,57.01065295735599,57.6647118565688,57.01065292220248,57.45494624730917,0.0,0.0,460.96749253330876,1.0,415.60697521560996,1.0,-11.757048378058244,1.0,1
136,2025-01-02 17:50:56.324434,6.787806961583655,5.732077515222203,57.96530626064701,57.011560627114086,57.96530508155386,57.01156056890814,57.78398156537863,0.0,0.0,447.4153695439163,1.0,394.34631273195464,1.0,-19.466909471930194,1.0,1
137,2025-01-02 17:51:06.928670,7.063878545393094,5.758725174555332,58.24320645008012,57.027092505931236,58.24320532467987,57.027092430186165,58.08393955443835,0.0,0.0,435.3235170485251,1.0,376.3887853875758,1.0,-25.332847750405563,1.0,1
138,2025-01-02 17:51:18.851858,7.319021788145528,5.794286182322943,58.5010243023404,57.053750713555324,58.5010232245332,57.05375062375806,58.3598572806396,0.0,0.0,424.1054770516139,1.0,360.4713460657649,1.0,-30.032587262098787,1.0,1
139,2025-01-02 17:51:29.120428,7.118365557738228,5.83141196859301,58.57908650587142,57.089313838504474,58.57908669844078,57.08931374624029,58.61339453344753,0.0,0.0,0.0,0.0,-64.40459309203561,1.0,-30.857645270998546,1.0,1
140,2025-01-02 17:51:39.622853,6.9266031242533055,5.859643973074314,58.382279365572174,57.12642864558149,58.38227954414281,57.126428567338706,58.412788818262534,0.0,0.0,0.0,0.0,-59.722738669165665,1.0,-26.16820859032032,1.0,1
141,2025-01-02 17:51:51.032341,6.743773668822868,5.878942997185885,58.19417365829169,57.15465224288582,58.19417382277949,57.154652178726074,58.22107515198079,0.0,0.0,0.0,0.0,-55.01275137532957,1.0,-21.4581517610668,1.0,1
142,2025-01-02 17:52:01.699289,6.569937852752669,5.889248384883475,58.014811698033455,57.17394561458616,58.01481184834286,57.17394556460495,58.03829278570885,0.0,0.0,0.0,0.0,-50.27080096795089,1.0,-16.71615789405223,1.0,1
143,2025-01-02 17:52:12.940719,6.405188029562528,5.890467780645473,57.84425849493221,57.18424846984015,57.84425863091768,57.18424843418281,57.864502479808095,0.0,0.0,0.0,0.0,-45.480178665684434,1.0,-11.92555587294919,1.0,1
144,2025-01-02 17:52:24.324391,6.2496657449075474,5.882459644462572,57.682612895692436,57.18546619243833,57.68261301713093,57.185466171327604,57.69979673702759,0.0,0.0,0.0,0.0,-40.61496224437633,1.0,-7.060455344003458,1.0,1
145,2025-01-02 17:52:34.322832,6.115151249570799,5.872569341110539,57.53151627563375,57.17745727946702,57.531516378424314,57.1774572652691,57.54436666863138,0.0,0.0,0.0,0.0,-34.37818289285133,1.0,-4.748478044689364,1.0,1
146,2025-01-02 17:52:45.175666,5.9901193486445,5.853196448559541,57.39956081836472,57.16756107645068,57.39956090620653,57.16756107719782,57.40989004293855,0.0,0.0,0.0,0.0,-29.378589277371248,1.0,0.24987841982238024,1.0,1
147,2025-01-02 17:52:54.994253,5.8751564213972545,5.823754583845452,57.2769639457939,57.14817849183219,57.27696401776277,57.14817850844511,57.28489575746028,0.0,0.0,0.0,0.0,-24.06990203951409,1.0,5.556172480396526,1.0,1
148,2025-01-02 17:53:06.611305,6.250113681728226,5.8102208387083385,57.423118030619385,57.11875033939127,57.42311671570122,57.11875033093968,57.17215313532465,0.0,0.0,472.2769500629469,1.0,439.77282743924206,1.0,-2.826623410214779,1.0,1
149,2025-01-02 17:53:17.507422,6.586538971601996,5.8184722966274185,57.75713698353341,57.10522258234836,57.757135749711296,57.10522253955117,57.5467471072648,0.0,0.0,456.6409804060302,1.0,412.65034665059375,1.0,-14.313468745399405,1.0,1
150,2025-01-02 17:53:27.387534,6.89381914268281,5.841350358333591,58.06481796038576,57.11348360713462,58.06481679015303,57.11348354127858,57.88292004123748,0.0,0.0,443.08546679263964,1.0,391.3829537179936,1.0,-22.025473847975263,1.0,1
151,2025-01-02 17:53:37.857212,7.176715616741985,5.8753434424904425,58.349537369009475,57.13637385362836,58.349536253340716,57.136373770249214,58.19000413575264,0.0,0.0,430.6968998806275,1.0,373.1340990503895,1.0,-27.88605789930898,1.0,1
152,2025-01-02 17:53:47.990723,7.438397760007849,5.918229932979021,58.61391973353271,57.170379542818445,58.613918666279545,57.17037944541847,58.47274131300067,0.0,0.0,419.193228146114,1.0,356.94156023339474,1.0,-32.57530915220741,1.0,1
153,2025-01-02 17:53:59.064619,7.249485812237619,5.962737064255033,58.700782657892866,57.21326859792553,58.70078284641561,57.21326849797056,58.732836797193734,0.0,0.0,0.0,0.0,-63.051210776166045,1.0,-33.42982120500437,1.0,1
154,2025-01-02 17:54:09.485159,7.069309088908787,5.998508969739728,58.51553197611948,57.257762881727295,58.515532150895616,57.2577627955438,58.543971939496885,0.0,0.0,0.0,0.0,-58.45367094423182,1.0,-28.823968993378912,1.0,1
155,2025-01-02 17:54:19.651592,6.897892087867027,6.025521156046132,58.338824206159146,57.29352433714026,58.33882436712559,57.29352426476674,58.363840524361294,0.0,0.0,0.0,0.0,-53.83503580503657,1.0,-24.205241140293765,1.0,1
156,2025-01-02 17:54:31.496366,6.73527672634661,6.0437317019469585,58.170686332269824,57.320528583733605,58.170686479360576,57.32052852523601,58.19246710361027,0.0,0.0,0.0,0.0,-49.1943289654273,1.0,-19.564453176030838,1.0,1
157,2025-01-02 17:54:40.820153,6.589445069273503,6.058239382329392,58.01232914715393,57.33873658896356,58.01232927768227,57.33873653900246,58.0299293860508,0.0,0.0,0.0,0.0,-43.65505069415576,1.0,-16.709430342416454,1.0,1
158,2025-01-02 17:54:51.708126,6.452425319288215,6.063935156735452,57.869272355756166,57.353240274618614,57.8692724723928,57.35324023854931,57.88413559535877,0.0,0.0,0.0,0.0,-39.008983832786726,1.0,-12.063334507956824,1.0,1
159,2025-01-02 17:55:01.904754,6.324359244278962,6.060677263217637,57.73485064715483,57.35893487441894,57.73485074967638,57.35893485246456,57.747152252068595,0.0,0.0,0.0,0.0,-34.288212754631786,1.0,-7.342618478674012,1.0,1
160,2025-01-02 17:55:13.515419,6.205486836143598,6.048225705862733,57.60921640988859,57.355673626030104,57.60921649791686,57.355673618568055,57.619121367669244,0.0,0.0,0.0,0.0,-29.440950957564382,1.0,-2.4956753856031355,1.0,1
161,2025-01-02 17:55:25.416911,6.096251404913949,6.02613717864568,57.4926320579495,57.34321516161974,57.49263213078583,57.34321516931581,57.500283436183565,0.0,0.0,0.0,0.0,-24.36002408217064,1.0,2.5739432925320216,1.0,1
162,2025-01-02 17:55:35.410898,5.997651977991158,5.9934126445248035,57.385605079687714,57.32111533458347,57.385605135757515,57.321115359073666,57.39108315421718,0.0,0.0,0.0,0.0,-18.752479414843037,1.0,8.190718786522666,1.0,1
163,2025-01-02 17:55:46.783142,6.378020130281988,5.981352457713133,57.54670680366541,57.288409217620895,57.54670549764218,57.28840920955514,57.294702383004896,0.0,0.0,466.49155887952935,1.0,436.7979255459886,1.0,-2.6975830593301,1.0,1
164,2025-01-02 17:55:57.096708,6.718652669029366,5.992347218524052,57.884823188858576,57.27635539622637,57.88482196574871,57.27635535180332,57.67469158829013,0.0,0.0,450.91730825949224,1.0,409.0676472628729,1.0,-14.857238606964529,1.0,1
165,2025-01-02 17:56:06.954273,7.029706733585173,6.018404225177997,58.196312720648145,57.287361595182055,58.196311561808116,57.28736152701331,58.01506531608011,0.0,0.0,437.3639332872001,1.0,387.57267939558915,1.0,-22.798956858309793,1.0,1
166,2025-01-02 17:56:17.587407,6.868761533531583,6.0480254537139855,58.301504706095386,57.31342244202399,58.30150486039329,57.31342236823621,58.32428979765177,0.0,0.0,0.0,0.0,-51.604751031959495,1.0,-24.678235536157445,1.0,1
167,2025-01-02 17:56:28.737337,6.716500509581883,6.0689625069920545,58.14365460203185,57.34303505576306,58.14365474269589,57.34303499566603,58.16338530132109,0.0,0.0,0.0,0.0,-47.04491967743252,1.0,-20.09938045034687,1.0,1
168,2025-01-02 17:56:41.111668,6.572983766017446,6.081155272592896,57.99430266618749,57.363966058908325,57.99430279306644,57.36396601259668,58.011163311435226,0.0,0.0,0.0,0.0,-42.43451579327484,1.0,-15.488878057681177,1.0,1
169,2025-01-02 17:56:51.318301,6.421216585421935,6.073329222338025,57.8511876389588,57.3761537509718,57.85118775745631,57.37615373038634,57.86760979062665,0.0,0.0,0.0,0.0,-39.6313518945135,1.0,-6.8847828038087755,1.0,1
170,2025-01-02 17:57:01.114620,6.278884075964474,6.056068503595625,57.70228854559091,57.36832255484392,57.70228864921504,57.36832254913049,57.7158845221665,0.0,0.0,0.0,0.0,-34.6569677651587,1.0,-1.9108506546672288,1.0,1
171,2025-01-02 17:57:11.249921,6.146381907637819,6.0289774456147,57.562678829522646,57.35105311598149,57.562678917649805,57.35105312575836,57.57359323298607,0.0,0.0,0.0,0.0,-29.474023740476696,1.0,3.2698624420390843,1.0,1
172,2025-01-02 17:57:22.930491,6.024493399101304,5.991272722790691,57.43280665593122,57.32394905387455,57.43280672732679,57.32394908038339,57.44113273254295,0.0,0.0,0.0,0.0,-23.878163920585393,1.0,8.865849743528997,1.0,1
173,2025-01-02 17:57:33.056943,5.915502714016081,5.940670177665854,57.31367119418105,57.28622376243897,57.31367124524466,57.28622380928074,57.31929084233617,0.0,0.0,0.0,0.0,-17.07816796908901,1.0,15.666175988258146,1.0,1
174,2025-01-02 17:57:44.164507,5.829816610402481,5.866763047588505,57.20837126380248,57.2355714414997,57.208371278131764,57.23557152508151,57.21037298071092,0.0,0.0,0.0,0.0,-4.792409941956066,1.0,27.953837547443072,1.0,1
175,2025-01-02 17:57:55.836854,6.204304141358789,5.840523967256962,57.382960851524246,57.161748544974984,57.382959523408225,57.161748553407485,57.126808694219186,0.0,0.0,474.1567728345625,1.0,444.18683433150363,1.0,2.8202406383570633,1.0,1
176,2025-01-02 17:58:06.266175,6.537721674756704,5.838782474098323,57.71350226144466,57.13552390337592,57.71350101821437,57.135523873198636,57.5009106240538,0.0,0.0,458.6835926129583,1.0,415.7969025163766,1.0,-10.092755827031397,1.0,1
177,2025-01-02 17:58:16.674763,6.841070971771722,5.852624321599247,58.017152009865576,57.13378696281263,58.01715083163922,57.13378690806849,57.83407020297546,0.0,0.0,445.1594835247566,1.0,394.05641378209566,1.0,-18.30911290142012,1.0,1
178,2025-01-02 17:58:28.268406,7.1197020576759025,5.8781160454449335,58.2975726213954,57.14763813364056,58.297571498017014,57.14763806053023,58.13722308821625,0.0,0.0,432.95796369778964,1.0,375.71257373429034,1.0,-24.451665967717418,1.0,1
179,2025-01-02 17:58:38.794782,7.376969354645533,5.912857335851725,58.55752023053401,57.17314050834424,58.55751915555579,57.173140420651656,58.415695937478766,0.0,0.0,421.64725479670653,1.0,359.52519502473024,1.0,-29.328683128824196,1.0,1
180,2025-01-02 17:58:48.807058,7.180899459731761,5.949333987795477,58.63846921297683,57.20788410428451,58.63846940129062,57.207884013856095,58.67136839316936,0.0,0.0,0.0,0.0,-62.981324784345816,1.0,-30.243676508234785,1.0,1
181,2025-01-02 17:58:58.295055,7.006649830309763,5.985385396106605,58.44849020711488,57.24436017801262,58.44849037724283,57.24436009266909,58.47541645441981,0.0,0.0,0.0,0.0,-56.89909079535482,1.0,-28.543043009676694,1.0,1
182,2025-01-02 17:59:08.628037,6.841111006258483,6.012726005494579,58.27760189709043,57.28040110892865,58.277602053485836,57.28040103731796,58.30121058799878,0.0,0.0,0.0,0.0,-52.306259090642016,1.0,-23.95010989914681,1.0,1
183,2025-01-02 17:59:19.849147,6.684324103429148,6.031314693973184,58.115235202485984,57.3077337183977,58.11523534508409,57.307733660584546,58.13571380068742,0.0,0.0,0.0,0.0,-47.69176710340162,1.0,-19.33553968456181,1.0,1
184,2025-01-02 17:59:28.736792,6.536356500208719,6.0410840912709425,57.96143455631888,57.32631706349187,57.96143468501355,57.32631701958231,57.97896728257198,0.0,0.0,0.0,0.0,-43.0417801828753,1.0,-14.685500612472424,1.0,1
185,2025-01-02 17:59:38.532789,6.397316427578558,6.041925948120859,57.816272168706114,57.33608414592877,57.8162722833268,57.33608411609316,57.83103852235737,0.0,0.0,0.0,0.0,-38.33475393889785,1.0,-9.978485957731209,1.0,1
186,2025-01-02 17:59:50.132714,6.26738003599408,6.033664125295631,57.67986399854912,57.33692425859875,57.67986409881827,57.33692424311424,57.69203592874383,0.0,0.0,0.0,0.0,-33.53489791265929,1.0,-5.178774796945618,1.0,1
187,2025-01-02 18:00:00.404304,6.146849117352085,6.015996833252505,57.55240046074682,57.32865715872193,57.552400546188814,57.32865715806209,57.5621359763491,0.0,0.0,0.0,0.0,-28.5759738244451,1.0,-0.22068223643145757,1.0,1
188,2025-01-02 18:00:11.809794,6.036303238097972,5.988344504370775,57.434215854460916,57.31098084510053,57.434215924162324,57.31098086017683,57.44164117525385,0.0,0.0,0.0,0.0,-23.31155457170553,1.0,5.042250696760675,1.0,1
189,2025-01-02 18:00:23.432764,5.937212662003782,5.949236876355031,57.32599991011839,57.283314120455266,57.325999961761816,57.2833141535899,57.331133431901264,0.0,0.0,0.0,0.0,-17.272084864430326,1.0,11.08183919370731,1.0,1
190,2025-01-02 18:00:34.248940,5.861008430578578,5.887242895293466,57.230357792355804,57.24416556565931,57.230357807924044,57.24416563487412,57.23210825566041,0.0,0.0,0.0,0.0,-5.206777289004094,1.0,23.14881272184266,1.0,1
191,2025-01-02 18:00:45.734158,6.245608208453959,5.870561283826938,57.41737280671254,57.182236633007996,57.417371480938115,57.18223663079491,57.1581012817146,0.0,0.0,472.5458933246868,1.0,443.4036916927653,1.0,-0.7401639561521733,1.0,1
192,2025-01-02 18:00:57.283948,6.589060789522611,5.8779647026263975,57.75768205996714,57.16556271472432,57.75768081979512,57.16556267454517,57.542305384123544,0.0,0.0,456.6154644929231,1.0,414.7740654991594,1.0,-13.43786717995954,1.0,1
193,2025-01-02 18:01:07.730115,6.900738214279393,5.8997922051519085,58.070380138227456,57.172975073195,58.07037896410531,57.17297500973919,57.885478684024484,0.0,0.0,442.8434481234476,1.0,392.6837672582906,1.0,-21.222719324214268,1.0,1
194,2025-01-02 18:01:18.407503,7.187402459647435,5.933194079972588,58.358750230269116,57.19481495026305,58.35874911191008,57.194814868559966,58.1969526020662,0.0,0.0,430.2960345208759,1.0,374.0338583787661,1.0,-27.325501029054067,1.0,1
195,2025-01-02 18:01:28.854713,7.452399652655697,5.975790352580753,58.62638885376019,57.22822973093625,58.626387784714886,57.22822963473783,58.483452351233666,0.0,0.0,418.65067809299694,1.0,357.54094104504475,1.0,-32.173446591059474,1.0,1
196,2025-01-02 18:01:39.222910,7.267251615640492,6.0201394744248065,58.71587381791079,57.27082876335365,58.71587400322355,57.27082866439182,58.746859213245024,0.0,0.0,0.0,0.0,-61.97763318539273,1.0,-33.09766500251499,1.0,1
197,2025-01-02 18:01:51.924401,7.0908117988840464,6.055780380844289,58.534317644438616,57.315165116705494,58.53431781605173,57.31516503147252,58.56175730664249,0.0,0.0,0.0,0.0,-57.39580256317822,1.0,-28.506067551461456,1.0,1
198,2025-01-02 18:02:02.427068,6.923104530886186,6.082688737785036,58.36127782137031,57.35079563863455,58.361277979216595,57.35079556716872,58.38536184116556,0.0,0.0,0.0,0.0,-52.791503309208565,1.0,-23.901663994365663,1.0,1
199,2025-01-02 18:02:13.462297,6.7641719936830915,6.10082236387553,58.19678118479389,57.37769610706408,58.196781328806914,57.377696049431755,58.21769719961487,0.0,0.0,0.0,0.0,-48.164984592062865,1.0,-19.2750641525663,1.0,1
200,2025-01-02 18:02:24.715726,6.614082716256717,6.110112747143287,58.04087328452039,57.39582452641497,58.04087341459219,57.395824482723974,58.05880563946239,0.0,0.0,0.0,0.0,-43.50236250672879,1.0,-14.612401504905392,1.0,1
201,2025-01-02 18:02:35.905869,6.4729460640197996,6.110450505754143,57.89362754109004,57.40511278129446,57.89362765704829,57.40511275171698,57.90875580148272,0.0,0.0,0.0,0.0,-38.78209845765923,1.0,-9.892154839690193,1.0,1
202,2025-01-02 18:02:46.052616,6.340939099449097,6.10165858037457,57.75516114102496,57.40544860780679,57.75516124259067,57.405448592621376,57.76765723091229,0.0,0.0,0.0,0.0,-33.96852946764284,1.0,-5.078745201672064,1.0,0
203,2025-01-02 18:02:55.599504,6.218363581229782,6.083435200990243,57.62566553745533,57.39665120188485,57.625665624152916,57.39665120156486,57.63568731706706,0.0,0.0,0.0,0.0,-28.995904004887052,1.0,-0.10702080203373043,1.0,0
204,2025-01-02 18:03:05.861207,6.105795018040297,6.055204869754612,57.50547505532386,57.378418588622594,57.505475126246296,57.37841860407334,57.51314853783044,0.0,0.0,0.0,0.0,-23.719924489000732,1.0,5.167483983541388,1.0,0
205,2025-01-02 18:03:16.929598,5.983847455092076,6.001642322971281,57.393405907176366,57.35015047740638,57.39340596662318,57.35015052563052,57.400545619306,0.0,0.0,0.0,0.0,-19.881917124280335,1.0,16.128505389474412,1.0,0
206,2025-01-02 18:03:28.055856,6.341039006486617,5.96971822229916,57.52385671670508,57.29662146750948,57.52385541239706,57.29662148162186,57.280672504275714,0.0,0.0,467.5612085603409,1.0,436.22427573609457,1.0,4.719867117728427,1.0,0
207,2025-01-02 18:03:38.766914,6.6587019457065235,5.961597482063507,57.8397386237957,57.26471659503257,57.839737400913926,57.26471657162776,57.63750774181935,0.0,0.0,452.8790050531187,1.0,408.9913640126497,1.0,-7.827712037169476,1.0,0
208,2025-01-02 18:03:48.354317,6.947593664630995,5.968741847090073,58.12955334880267,57.25659883222396,58.12955218769079,57.2565987847543,57.95493386713102,0.0,0.0,440.2687333115798,1.0,388.3324957990908,1.0,-15.876170051569716,1.0,0
209,2025-01-02 18:03:58.782307,7.2125970135700195,5.987321973446825,58.39676148248,57.26374956114927,58.396760374159676,57.2637494956511,58.24364360138636,0.0,0.0,428.6421081387576,1.0,370.67642477040863,1.0,-21.90578601073412,1.0,0
210,2025-01-02 18:04:09.904660,7.456982610353481,6.014992745872583,58.644110580214075,57.28233804609598,58.64410951840438,57.28233796626618,58.508500699748154,0.0,0.0,417.87957929424806,1.0,355.1209984209436,1.0,-26.698984020754324,1.0,0
211,2025-01-02 18:04:19.598973,7.252092083658024,6.044373149409263,58.716958078370254,57.3100106992218,58.71695826855178,57.31001061669674,58.75133062155241,0.0,0.0,0.0,0.0,-63.605987514847584,1.0,-27.600409301840045,1.0,0
212,2025-01-02 18:04:30.606990,7.056209272352632,6.06474582975978,58.51596897101642,57.33938228880988,58.51596914701905,57.33938222048575,58.54649218372063,0.0,0.0,0.0,0.0,-58.86387196085252,1.0,-22.850922993598033,1.0,0
213,2025-01-02 18:04:40.623533,6.869390295131035,6.076054677894726,58.32379659419536,57.35974893332136,58.32379675590887,57.35974887928648,58.350659765275424,0.0,0.0,0.0,0.0,-54.08489394369553,1.0,-18.071904414114215,1.0,0
214,2025-01-02 18:04:49.794006,6.691718827046363,6.078216023748562,58.140501101166784,57.37105485981063,58.14050124845932,57.371054820196676,58.16388957669737,0.0,0.0,0.0,0.0,-49.2618159853464,1.0,-13.248838045001321,1.0,0
215,2025-01-02 18:05:01.661026,6.52332009418982,6.0711046405199625,57.9661720236799,57.37321475716677,57.96617215635415,57.37321473217081,57.98626542747033,0.0,0.0,0.0,0.0,-44.37274601855279,1.0,-8.359869484024784,1.0,0
216,2025-01-02 18:05:12.231806,6.364385957112569,6.054528658773181,57.8009438245622,57.36609845936257,57.800943942315776,57.36609844928632,57.81791275532474,0.0,0.0,0.0,0.0,-39.382545479043074,1.0,-3.369990545820656,1.0,0
217,2025-01-02 18:05:22.267344,6.226898644062131,6.035836273594991,57.64651423294318,57.34952092716139,57.646514331511696,57.34952092440848,57.659074524566385,0.0,0.0,0.0,0.0,-32.96612137660304,1.0,-0.9207068728755985,1.0,0
218,2025-01-02 18:05:31.267772,6.099340630206906,6.007214583213018,57.51167173260767,57.33081923514801,57.51167181552327,57.33081924804272,57.52162757973726,0.0,0.0,0.0,0.0,-27.731025788853003,1.0,4.312618459039186,1.0,0
219,2025-01-02 18:05:42.535114,5.982674498889746,5.967701017844539,57.38668874431708,57.302183616364005,57.38668881006259,57.30218364642864,57.3941108654948,0.0,0.0,0.0,0.0,-21.988507081687203,1.0,10.055082117332859,1.0,0
220,2025-01-02 18:05:53.692063,5.880574824073252,5.913620999121757,57.27291896010393,57.26264564436021,57.272919002887356,57.26264569738851,57.27749501944941,0.0,0.0,0.0,0.0,-14.30886781861318,1.0,17.73524869065568,1.0,0
221,2025-01-02 18:06:03.178539,6.254517446598618,5.888890400429163,57.431826184930536,57.20860800376602,57.43182486323319,57.20860801052721,57.17756154278029,0.0,0.0,471.86930721696757,1.0,442.04011664362497,1.0,2.2612714934666656,1.0,0
222,2025-01-02 18:06:14.012447,6.587561070676985,5.8884971354497795,57.76215311688259,57.18389042761088,57.76215187978813,57.18389039601239,57.55112059439179,0.0,0.0,456.4061670573901,1.0,413.7447819692852,1.0,-10.568079659378782,1.0,0
223,2025-01-02 18:06:24.323535,6.890777750704236,5.903619747172248,58.0657628760817,57.183502415112876,58.06576170339956,57.18350235905391,57.88390850726373,0.0,0.0,443.04435209876675,1.0,392.20215626528443,1.0,-18.74885488120981,1.0,0
224,2025-01-02 18:06:35.906601,7.169324632563242,5.930344589819557,58.34616709872726,57.198634816591884,58.34616598081582,57.1986347422418,58.18692922240845,0.0,0.0,430.84354537664257,1.0,373.8841602142884,1.0,-24.866296969889845,1.0,0
225,2025-01-02 18:06:46.402970,7.426545551848293,5.96628072406958,58.606123742053306,57.22537062918912,58.60612267248291,57.22537054031714,58.46531818057406,0.0,0.0,419.5324433845649,1.0,357.71655563905824,1.0,-29.723128578780234,1.0,0
226,2025-01-02 18:06:56.947633,7.232683412476061,6.003963150704878,58.68850525407889,57.261309149883814,58.68850544149496,57.26130905825877,58.720957062434934,0.0,0.0,0.0,0.0,-62.68108244114501,1.0,-30.6438876032189,1.0,0
227,2025-01-02 18:07:06.735645,7.0476612504933955,6.032805595465659,58.4983696327736,57.2989804979429,58.49836980627972,57.2989804202544,58.52714365333751,0.0,0.0,0.0,0.0,-58.02891674420607,1.0,-25.982827167467804,1.0,0
228,2025-01-02 18:07:19.049684,6.871517014401847,6.052770123769652,58.316882254009705,57.327814396541115,58.31688241351979,57.32781433284887,58.342168474024916,0.0,0.0,0.0,0.0,-53.34796048714452,1.0,-21.301798477679768,1.0,0
229,2025-01-02 18:07:29.583424,6.702123371851051,6.062368826757506,58.14373117180507,57.34777242278192,58.14373131793767,57.34777237468551,58.16605864136965,0.0,0.0,0.0,0.0,-48.87387499422857,1.0,-16.08578746470357,1.0,0
230,2025-01-02 18:07:41.186670,6.541801482008889,6.062895783723526,57.97753713533725,57.35736887097632,57.97753726716841,57.357368837181305,57.996709421432804,0.0,0.0,0.0,0.0,-44.09077700358921,1.0,-11.302703960609506,1.0,0
