iteration,timestamp,PU1F,PU2F,J280,J269,PU1,PU2,ScadaCommand_PU1,ScadaCommand_PU2,ScadaCommand_PU3,ScadaCommand_PU4,ScadaCommand_PU5,ScadaCommand_PU6,ScadaCommand_PU7,ScadaCommand_PU8,ScadaCommand_PU9,ScadaCommand_PU10,ScadaCommand_PU11,ScadaCommand_v1,ScadaCommand_V45,ScadaCommand_V47,ScadaCommand_V2,T1,T2,V2F,J300,J256,J289,J415,J14,J422,PU4F,PU5F,PU6F,PU7F,V2,PU4,PU5,PU6,PU7,T3,PU8F,PU10F,PU11F,J302,J306,J307,J317,PU8,PU10,PU11,T4,T5,T6,T7
83.0,2025-02-20 23:11:03.269980,93.53074645996094,93.5488510131836,2.976644515991211,36.437225341796875,1.0,1.0,1,1,,0,0,0,1,0,,0,0,,,,1,3.438843011856079,3.522160530090332,92.49400329589844,29.700199127197266,75.54935455322266,29.661231994628906,89.0011978149414,32.300106048583984,31.400104522705078,0.0,0.0,0.0,48.9583740234375,1.0,0.0,0.0,0.0,1.0,4.776529312133789,0.0,0.0,0.0,31.79526710510254,64.05406188964844,31.79526710510254,58.520301818847656,0.0,0.0,0.0,3.756347179412842,3.1104736328125,4.8556437492370605,2.31158447265625
84.0,2025-02-20 23:11:52.555450,93.50446319580078,93.5225601196289,2.976656675338745,36.451175689697266,1.0,1.0,1,1,,0,0,0,1,0,,0,0,,,,1,3.459555149078369,3.5606026649475098,92.40669250488281,29.734159469604492,75.5298080444336,29.695205688476562,89.05302429199219,32.33342361450195,31.433422088623047,0.0,0.0,0.0,48.948917388916016,1.0,0.0,0.0,0.0,1.0,4.756985187530518,0.0,0.0,0.0,31.81702995300293,64.0204849243164,31.81702995300293,58.4407844543457,0.0,0.0,0.0,3.81606388092041,3.0768988132476807,4.82983922958374,2.2184293270111084
85.0,2025-02-20 23:12:39.637527,94.02166748046875,94.0399169921875,2.976416826248169,36.176490783691406,1.0,1.0,1,1,,0,0,0,1,0,,0,0,,,,1,3.4776930809020996,3.597350835800171,90.67752838134766,29.660043716430664,74.85894012451172,29.62081527709961,88.62681579589844,32.24917221069336,31.349172592163086,0.0,0.0,0.0,49.134742736816406,1.0,0.0,0.0,0.0,1.0,4.734434604644775,0.0,0.0,0.0,31.64290428161621,63.279518127441406,31.64290428161621,58.303489685058594,0.0,0.0,0.0,3.8698441982269287,3.0308542251586914,4.803637981414795,2.1253390312194824
86.0,2025-02-20 23:13:29.065828,93.99806213378906,94.01630401611328,2.9764277935028076,36.18904113769531,1.0,1.0,1,1,,0,0,0,1,0,,0,0,,,,1,3.4958481788635254,3.6340255737304688,90.58657836914062,29.692115783691406,74.83638763427734,29.65289878845215,88.67406463623047,32.28059768676758,31.380598068237305,0.0,0.0,0.0,49.12675857543945,1.0,0.0,0.0,0.0,1.0,4.711884021759033,0.0,0.0,0.0,31.66225242614746,63.23347473144531,31.66225242614746,58.210426330566406,0.0,0.0,0.0,3.9236018657684326,2.984809637069702,4.7772216796875,2.030866861343384
87.0,2025-02-20 23:14:18.333597,93.97441864013672,93.9926528930664,2.9764387607574463,36.20160675048828,1.0,1.0,1,1,,0,0,0,1,0,,0,0,,,,1,3.5140202045440674,3.6706268787384033,90.49571228027344,29.724132537841797,74.81383514404297,29.684926986694336,88.72127532958984,32.31196975708008,31.41196632385254,0.0,0.0,0.0,49.11875915527344,1.0,0.0,0.0,0.0,1.0,4.689333438873291,0.0,0.0,0.0,31.68161392211914,63.18743133544922,31.68161392211914,58.12957000732422,0.0,0.0,0.0,3.977337121963501,2.938765287399292,4.750633239746094,1.9366296529769897
88.0,2025-02-20 23:15:07.136708,93.9507827758789,93.96900939941406,2.976449728012085,36.214168548583984,1.0,1.0,1,1,,0,0,0,1,0,,0,0,,,,1,3.5322091579437256,3.707155466079712,90.40514373779297,29.756101608276367,74.7912826538086,29.716909408569336,88.76844787597656,32.343292236328125,31.44329261779785,0.0,0.0,0.0,49.110755920410156,1.0,0.0,0.0,0.0,1.0,4.666782855987549,0.0,0.0,0.0,31.70098304748535,63.14138412475586,31.70098304748535,58.048831939697266,0.0,0.0,0.0,4.031049728393555,2.8927206993103027,4.723873138427734,1.842625617980957
89.0,2025-02-20 23:15:54.761576,93.9271240234375,93.94534301757812,2.9764606952667236,36.226741790771484,1.0,1.0,1,1,,0,0,0,1,0,,0,0,,,,1,3.550414800643921,3.7436110973358154,90.31490325927734,29.788022994995117,74.76873779296875,29.748844146728516,88.81558990478516,32.37457275390625,31.474573135375977,0.0,0.0,0.0,49.10274124145508,1.0,0.0,0.0,0.0,1.0,4.644232273101807,0.0,0.0,0.0,31.720361709594727,63.095340728759766,31.720361709594727,57.968135833740234,0.0,0.0,0.0,4.084739685058594,2.8466761112213135,4.696943759918213,1.7488523721694946
90.0,2025-02-20 23:16:42.024352,93.90347290039062,93.92168426513672,2.9764716625213623,36.23931121826172,1.0,1.0,1,1,,0,0,0,1,0,,0,0,,,,1,3.5686371326446533,3.779994249343872,90.2249526977539,29.819900512695312,74.74618530273438,29.780731201171875,88.86272430419922,32.40581130981445,31.505809783935547,0.0,0.0,0.0,49.094703674316406,1.0,0.0,0.0,0.0,1.0,4.6216816902160645,0.0,0.0,0.0,31.739749908447266,63.04929733276367,31.739749908447266,57.887481689453125,0.0,0.0,0.0,4.138407230377197,2.8006317615509033,4.669846057891846,1.6553077697753906
91.0,2025-02-20 23:17:29.278109,93.87980651855469,93.89801025390625,2.976482629776001,36.251888275146484,1.0,1.0,1,1,,0,0,0,1,0,,0,0,,,,1,3.5868756771087646,3.816305160522461,90.13533020019531,29.851730346679688,74.72364044189453,29.812572479248047,88.90979766845703,32.43700408935547,31.537002563476562,0.0,0.0,0.0,49.086666107177734,1.0,0.0,0.0,0.0,1.0,4.599131107330322,0.0,0.0,0.0,31.759145736694336,63.00325393676758,31.759145736694336,57.80686950683594,0.0,0.0,0.0,4.192051887512207,2.754587173461914,4.642581939697266,1.5619897842407227
92.0,2025-02-20 23:18:18.669855,93.85613250732422,93.87433624267578,2.9764938354492188,36.26446533203125,1.0,1.0,1,1,,0,0,0,1,0,,1,0,,,,1,3.605130910873413,3.8525443077087402,90.04601287841797,29.883512496948242,74.70108795166016,29.84436798095703,88.95687103271484,32.4681510925293,31.56814956665039,0.0,0.0,0.0,49.07861328125,1.0,0.0,0.0,0.0,1.0,4.57658052444458,0.0,0.0,0.0,31.778549194335938,62.957210540771484,31.778549194335938,57.72630310058594,0.0,0.0,0.0,4.245673656463623,2.708542823791504,4.6151533126831055,1.4688962697982788
93.0,2025-02-20 23:19:07.676594,93.83245849609375,93.85064697265625,2.9765048027038574,36.277042388916016,1.0,1.0,1,1,,0,0,0,1,0,,1,0,,,,1,3.6234023571014404,3.888711929321289,89.95699310302734,29.915250778198242,74.67853546142578,29.876117706298828,89.00389862060547,32.4992561340332,31.59925651550293,0.0,0.0,0.0,49.07054901123047,1.0,0.0,0.0,0.0,1.0,4.554029941558838,0.0,0.0,0.0,31.797962188720703,62.911163330078125,31.797962188720703,57.645782470703125,0.0,0.0,0.0,4.2992730140686035,2.6624982357025146,4.587561130523682,1.3760253190994263
94.0,2025-02-20 23:19:57.832933,93.80877685546875,93.82695770263672,2.976515769958496,36.28962326049805,1.0,1.0,1,1,,0,0,0,1,0,,1,0,,,,1,3.6416897773742676,3.9248082637786865,89.8682861328125,29.946941375732422,74.6559829711914,29.907819747924805,89.0509033203125,32.53031921386719,31.63031768798828,0.0,0.0,0.0,49.06247329711914,1.0,0.0,0.0,0.0,1.0,4.531479358673096,0.0,0.0,0.0,31.8173828125,62.86511993408203,31.8173828125,57.565311431884766,0.0,0.0,0.0,4.35284948348999,2.6164538860321045,4.559806823730469,1.2833747863769531
95.0,2025-02-20 23:20:46.957526,93.78507995605469,93.80325317382812,2.9765267372131348,36.302207946777344,1.0,1.0,1,1,,0,0,0,1,0,,1,0,,,,1,3.6599931716918945,3.9608333110809326,89.7798843383789,29.978586196899414,74.63343811035156,29.939477920532227,89.09786224365234,32.561336517333984,31.661334991455078,0.0,0.0,0.0,49.05439376831055,1.0,0.0,0.0,0.0,1.0,4.5089287757873535,0.0,0.0,0.0,31.83681297302246,62.81907653808594,31.83681297302246,57.48488998413086,0.0,0.0,0.0,4.406403064727783,2.5704092979431152,4.531891822814941,1.1909427642822266
96.0,2025-02-20 23:21:35.244782,93.76139068603516,93.77955627441406,2.9765377044677734,36.31479263305664,1.0,1.0,1,1,,0,0,0,1,0,,1,0,,,,1,3.6783125400543213,3.9967877864837646,89.6917724609375,30.01018714904785,74.61088562011719,29.971088409423828,89.14481353759766,32.59231185913086,31.692310333251953,0.0,0.0,0.0,49.046295166015625,1.0,0.0,0.0,0.0,1.0,4.486378192901611,0.0,0.0,0.0,31.85624885559082,62.773033142089844,31.85624885559082,57.404518127441406,0.0,0.0,0.0,4.459934234619141,2.524364948272705,4.503818035125732,1.0987273454666138
97.0,2025-02-20 23:22:24.252104,94.21430969238281,94.23260498046875,2.976327419281006,36.07404708862305,1.0,1.0,1,1,,0,0,0,0,0,,1,0,,,,1,3.6942555904388428,4.03118896484375,88.21592712402344,29.94782257080078,73.56491088867188,29.90831184387207,88.54988098144531,32.52235794067383,31.62235450744629,0.0,0.0,0.0,49.32606887817383,1.0,0.0,0.0,0.0,1.0,4.459693908691406,0.0,0.0,0.0,31.709135055541992,62.19923782348633,31.709135055541992,55.71491622924805,0.0,0.0,0.0,4.504811763763428,2.470646619796753,4.470351219177246,0.9733126163482666
98.0,2025-02-20 23:23:12.577204,93.40187072753906,93.41993713378906,2.9767041206359863,36.505592346191406,1.0,1.0,1,1,,0,0,0,0,0,,1,0,,,,1,3.7155847549438477,4.095566272735596,72.77693939208984,32.64315414428711,73.5382308959961,32.64315414428711,67.12306213378906,34.94598388671875,34.045982360839844,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.433009624481201,0.0,0.0,0.0,32.11701202392578,62.1455192565918,32.11701202392578,55.61759567260742,0.0,0.0,0.0,4.410635471343994,2.41692852973938,4.436718940734863,0.8489935398101807
99.0,2025-02-20 23:24:02.038601,93.3692855834961,93.38734436035156,2.9767191410064697,36.52287292480469,1.0,1.0,1,1,,0,0,0,0,0,,1,0,,,,1,3.73695969581604,4.1597819328308105,72.59394073486328,32.690731048583984,73.51155090332031,32.690731048583984,67.02899169921875,34.99256896972656,34.092567443847656,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.406325340270996,0.0,0.0,0.0,32.14208221435547,62.091800689697266,32.14208221435547,55.5042839050293,0.0,0.0,0.0,4.316460132598877,2.363210439682007,4.4028801918029785,0.7241218090057373
100.0,2025-02-20 23:24:52.329828,93.3366928100586,93.35474395751953,2.976734161376953,36.540157318115234,1.0,1.0,1,1,,0,0,0,0,0,,1,0,,,,1,3.758380174636841,4.2238359451293945,72.41162872314453,32.738224029541016,73.48486328125,32.738224029541016,66.93429565429688,35.03907775878906,34.139076232910156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.379641532897949,0.0,0.0,0.0,32.167179107666016,62.038082122802734,32.167179107666016,55.37274932861328,0.0,0.0,0.0,4.222280025482178,2.309492349624634,4.368789196014404,0.5971027612686157
101.0,2025-02-20 23:25:40.140561,93.30404663085938,93.32208251953125,2.9767491817474365,36.55746841430664,1.0,1.0,1,1,,0,0,0,0,0,,1,1,,,,1,3.77984619140625,4.287729263305664,72.2297134399414,32.785648345947266,73.45818328857422,32.785648345947266,66.84011840820312,35.08552169799805,34.18552017211914,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.352957248687744,0.0,0.0,0.0,32.19231414794922,61.98436737060547,32.19231414794922,55.26499938964844,0.0,0.0,0.0,4.128100395202637,2.25577449798584,4.33450984954834,0.47033995389938354
102.0,2025-02-20 23:26:28.052525,93.2713623046875,93.28939056396484,2.97676420211792,36.57479476928711,1.0,1.0,1,1,,0,0,0,0,0,,1,1,,,,1,3.8013575077056885,4.351461887359619,72.04833984375,32.8329963684082,73.4314956665039,32.8329963684082,66.74594116210938,35.131893157958984,34.23189163208008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.326272964477539,0.0,0.0,0.0,32.21748352050781,61.93064880371094,32.21748352050781,55.1574592590332,0.0,0.0,0.0,4.0339202880859375,2.202056407928467,4.300044059753418,0.34383127093315125
103.0,2025-02-20 23:27:16.074503,93.23865509033203,93.25666809082031,2.9767792224884033,36.592132568359375,1.0,1.0,1,1,,0,0,0,0,0,,1,1,,,,1,3.822913885116577,4.415034770965576,71.86750030517578,32.88026428222656,73.40481567382812,32.88026428222656,66.6517562866211,35.178192138671875,34.27819061279297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.299588680267334,0.0,0.0,0.0,32.2426872253418,61.876930236816406,32.2426872253418,55.049949645996094,0.0,0.0,0.0,3.9397401809692383,2.1483383178710938,4.265392780303955,0.21757471561431885
104.0,2025-02-20 23:28:58.662778,93.17313385009766,93.19113159179688,2.976809501647949,36.626853942871094,1.0,1.0,1,1,,0,0,0,0,0,,1,1,,,,1,3.860243797302246,4.524413108825684,71.5074462890625,32.974578857421875,73.35144805908203,32.974578857421875,66.46340942382812,35.27058029174805,34.370582580566406,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.253513813018799,0.0,0.0,0.0,32.293182373046875,61.76949691772461,32.293182373046875,54.835025787353516,0.0,0.0,0.0,3.777122735977173,2.0555851459503174,4.205111503601074,0.00018432887736707926
105.0,2025-02-20 23:29:47.780568,93.14928436279297,93.16728210449219,2.976820468902588,36.639488220214844,1.0,1.0,1,1,,0,0,0,0,0,,1,1,,,,1,3.8661692142486572,4.541670799255371,71.3771743774414,33.008766174316406,73.3320541381836,33.008766174316406,66.39495849609375,35.304073333740234,34.40407180786133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.246220588684082,0.0,0.0,0.0,32.31156539916992,61.73046112060547,32.31156539916992,54.756961822509766,0.0,0.0,0.0,3.751380205154419,2.0409021377563477,4.195504188537598,0.0
106.0,2025-02-20 23:30:37.615577,93.14031219482422,93.1583023071289,2.9768247604370117,36.64424133300781,1.0,1.0,1,1,,0,0,0,0,0,,1,1,,,,1,3.8878588676452637,4.604766845703125,71.32823944091797,33.021610260009766,73.32476806640625,33.021610260009766,66.37056732177734,35.31665802001953,34.416656494140625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.219536304473877,0.0,0.0,0.0,32.318485260009766,61.71577835083008,32.318485260009766,20.278045654296875,0.0,0.0,0.0,3.657212734222412,1.9871840476989746,4.109679698944092,0.0
107.0,2025-02-20 23:31:26.571294,93.10747528076172,93.12545776367188,2.976839780807495,36.66164016723633,1.0,1.0,1,1,,0,0,0,0,0,,1,1,,,,1,3.909592866897583,4.6677045822143555,71.14954376220703,33.06857681274414,73.29808044433594,33.06857681274414,66.27653503417969,35.362674713134766,34.46267318725586,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.192852020263672,0.0,0.0,0.0,32.343814849853516,61.66205978393555,32.343814849853516,20.28569793701172,0.0,0.0,0.0,3.5630462169647217,1.9334660768508911,4.023983955383301,0.0
108.0,2025-02-20 23:32:18.019836,93.0746078491211,93.09257507324219,2.9768550395965576,36.67905044555664,1.0,1.0,1,1,,0,0,0,0,0,,1,1,,,,1,3.931370496749878,4.730484962463379,70.97139739990234,33.11547088623047,73.27139282226562,33.11547088623047,66.18247985839844,35.40862274169922,34.50862121582031,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.166167736053467,0.0,0.0,0.0,32.369171142578125,61.608341217041016,32.369171142578125,20.2620849609375,0.0,0.0,0.0,3.4688808917999268,1.879747986793518,3.9383625984191895,0.0
109.0,2025-02-20 23:33:09.652631,93.87735748291016,93.89556121826172,2.9764838218688965,36.25318908691406,1.0,1.0,1,1,,0,0,0,0,0,,1,1,,,,1,3.949296712875366,4.790985107421875,68.39398956298828,32.949954986572266,71.67501068115234,32.949954986572266,64.48320007324219,35.22965621948242,34.329654693603516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.134034633636475,0.0,0.0,0.0,32.085792541503906,61.320594787597656,32.085792541503906,16.90665054321289,0.0,0.0,0.0,3.359086275100708,1.822912573814392,3.849271774291992,0.0
110.0,2025-02-20 23:33:58.191694,93.84866333007812,93.86685943603516,2.976497173309326,36.2684326171875,1.0,1.0,1,1,,0,0,0,0,0,,1,1,,,,1,3.9672744274139404,4.851317882537842,68.20502471923828,32.99400329589844,71.64288330078125,32.99400329589844,64.37360382080078,35.27273178100586,34.37273406982422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.101901531219482,0.0,0.0,0.0,32.107364654541016,61.26375961303711,32.107364654541016,16.87979507446289,0.0,0.0,0.0,3.249293565750122,1.7660771608352661,3.7602486610412598,0.0
111.0,2025-02-20 23:34:47.148723,93.81993103027344,93.8381118774414,2.976510524749756,36.28369903564453,1.0,1.0,1,1,,0,0,0,0,0,,1,1,,,,1,3.9853029251098633,4.911484718322754,68.01666259765625,33.03797149658203,71.61074829101562,33.03797149658203,64.26400756835938,35.315738677978516,34.41573715209961,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.06976842880249,0.0,0.0,0.0,32.12897872924805,61.20692443847656,32.12897872924805,16.85298728942871,0.0,0.0,0.0,3.1395020484924316,1.7092417478561401,3.6712934970855713,0.0
112.0,2025-02-20 23:35:36.398234,93.7911605834961,93.80934143066406,2.9765238761901855,36.29897689819336,1.0,1.0,1,1,,0,0,0,0,0,,1,1,,,,1,4.003382205963135,4.971484661102295,67.82889556884766,33.08186340332031,71.57861328125,33.08186340332031,64.15441131591797,35.358673095703125,34.45867156982422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.037635326385498,0.0,0.0,0.0,32.150630950927734,61.150089263916016,32.150630950927734,16.826139450073242,0.0,0.0,0.0,3.029712438583374,1.6524063348770142,3.5824058055877686,0.0
113.0,2025-02-20 23:36:28.128659,93.76234436035156,93.78050994873047,2.9765372276306152,36.31428527832031,1.0,1.0,1,1,,0,0,0,1,0,,1,1,,,,1,4.021512031555176,5.031319618225098,67.64173126220703,33.12568283081055,71.5464859008789,33.12568283081055,64.04480743408203,35.40153884887695,34.50153732299805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.005502700805664,0.0,0.0,0.0,32.172325134277344,61.09325408935547,32.172325134277344,16.802589416503906,0.0,0.0,0.0,2.919924020767212,1.5955709218978882,3.493588924407959,0.0
114.0,2025-02-20 23:37:17.213657,94.45665740966797,94.47502899169922,2.9762144088745117,35.9450569152832,1.0,1.0,1,1,,0,0,0,1,0,,1,1,,,,1,4.034271240234375,5.059787750244141,82.80590057373047,30.638797760009766,71.51435089111328,30.597341537475586,86.70807647705078,33.18861389160156,32.288612365722656,0.0,0.0,0.0,50.62329864501953,1.0,0.0,0.0,0.0,1.0,3.9733693599700928,0.0,0.0,0.0,31.853303909301758,61.03641891479492,31.853303909301758,16.77654266357422,0.0,0.0,0.0,2.952805519104004,1.5387355089187622,3.4048407077789307,0.0
115.0,2025-02-20 23:38:05.099922,94.43946075439453,94.45783233642578,2.976222515106201,35.9542121887207,1.0,1.0,1,1,,0,0,0,1,1,,1,1,,,,1,4.047049522399902,5.0881853103637695,82.72267150878906,30.66360855102539,71.48221588134766,30.622156143188477,86.73872375488281,33.21289825439453,32.312896728515625,0.0,0.0,0.0,50.62036895751953,1.0,0.0,0.0,0.0,1.0,3.9412362575531006,0.0,0.0,0.0,31.86708641052246,60.979583740234375,31.86708641052246,16.750516891479492,0.0,0.0,0.0,2.9856786727905273,1.4819000959396362,3.3161606788635254,0.0
116.0,2025-02-20 23:38:57.439380,94.8772964477539,94.89579010009766,2.976017951965332,35.720890045166016,1.0,1.0,1,1,,0,0,0,1,1,,1,1,,,,1,4.046334266662598,5.114444732666016,80.2660140991211,30.58525848388672,71.45008087158203,30.543867111206055,86.74066925048828,33.1196174621582,32.2196159362793,0.0,0.0,0.0,50.580047607421875,1.0,0.0,0.0,0.0,1.0,3.9091033935546875,37.94052505493164,0.0,0.0,28.03351593017578,84.6292953491211,28.03351593017578,16.72450828552246,1.0,0.0,0.0,3.0184381008148193,1.5275745391845703,3.2275493144989014,0.0
117.0,2025-02-20 23:39:49.309757,94.87456512451172,94.89305877685547,2.9760191440582275,35.72235107421875,1.0,1.0,1,1,,0,0,0,1,1,,1,1,,,,1,4.045680522918701,5.140576362609863,80.1164779663086,30.605358123779297,71.41795349121094,30.56397247314453,86.7699203491211,33.1388053894043,32.23880386352539,0.0,0.0,0.0,50.5754508972168,1.0,0.0,0.0,0.0,1.0,3.8769702911376953,37.926536560058594,0.0,0.0,28.035646438598633,84.65787506103516,28.035646438598633,16.698537826538086,1.0,0.0,0.0,3.05118465423584,1.5732113122940063,3.1390061378479004,0.0
118.0,2025-02-20 23:40:37.234687,94.87178802490234,94.8902816772461,2.976020336151123,35.72383117675781,1.0,1.0,1,1,,0,0,0,1,1,,1,1,,,,1,4.045088291168213,5.166580677032471,79.96765899658203,30.625385284423828,71.38581848144531,30.584009170532227,86.79913330078125,33.157928466796875,32.25792694091797,0.0,0.0,0.0,50.570831298828125,1.0,0.0,0.0,0.0,1.0,3.844837188720703,37.91257095336914,0.0,0.0,28.037822723388672,84.68644714355469,28.037822723388672,16.67259979248047,1.0,0.0,0.0,3.0839180946350098,1.6188102960586548,3.0505311489105225,0.0
119.0,2025-02-20 23:41:24.402457,94.86895751953125,94.887451171875,2.9760217666625977,35.725341796875,1.0,1.0,1,1,,0,0,0,1,1,,1,1,,,,1,4.044557094573975,5.192457675933838,79.819580078125,30.645343780517578,71.35369110107422,30.603973388671875,86.82830810546875,33.17698669433594,32.27698516845703,0.0,0.0,0.0,50.566200256347656,1.0,0.0,0.0,0.0,1.0,3.812704086303711,37.898624420166016,0.0,0.0,28.0400447845459,84.71501922607422,28.0400447845459,16.64668846130371,1.0,0.0,0.0,3.116638660430908,1.6643717288970947,2.962124824523926,0.0
120.0,2025-02-20 23:42:12.700372,94.86607360839844,94.88456726074219,2.9760231971740723,35.72687530517578,1.0,1.0,1,1,,0,0,0,1,1,,1,1,,,,1,4.044086456298828,5.2182087898254395,79.67222595214844,30.665233612060547,71.3215560913086,30.623868942260742,86.85746002197266,33.195980072021484,32.29597854614258,0.0,0.0,0.0,50.56154251098633,1.0,0.0,0.0,0.0,1.0,3.780571222305298,37.884700775146484,0.0,0.0,28.042314529418945,84.74359130859375,28.042314529418945,16.62079620361328,1.0,0.0,0.0,3.149345874786377,1.709895372390747,2.8737869262695312,0.0
121.0,2025-02-20 23:43:00.651324,94.96307373046875,94.98159790039062,2.975977659225464,35.67513656616211,1.0,1.0,1,1,,0,0,0,1,1,,1,1,,,,1,4.04271125793457,5.243274688720703,79.38170623779297,30.655405044555664,70.0639419555664,30.613306045532227,85.87887573242188,33.18781661987305,32.28781509399414,0.0,0.0,0.0,51.0449104309082,1.0,0.0,0.0,0.0,1.0,3.744680166244507,38.193397521972656,0.0,0.0,27.964115142822266,84.07976531982422,27.964115142822266,15.702486038208008,1.0,0.0,0.0,3.1640350818634033,1.7469009160995483,2.7845489978790283,0.0
122.0,2025-02-20 23:43:50.692526,94.96106719970703,94.9795913696289,2.9759786128997803,35.676204681396484,1.0,1.0,1,1,,0,0,0,1,1,,1,1,,,,1,4.041396141052246,5.268209934234619,79.23497009277344,30.674373626708984,70.0280532836914,30.63227081298828,85.89468383789062,33.20594024658203,32.305938720703125,0.0,0.0,0.0,51.04647445678711,1.0,0.0,0.0,0.0,1.0,3.708789348602295,38.181827545166016,0.0,0.0,27.96530532836914,84.1030044555664,27.96530532836914,15.677200317382812,1.0,0.0,0.0,3.1787288188934326,1.7838751077651978,2.695380687713623,0.0
123.0,2025-02-20 23:44:38.608621,94.95902252197266,94.9775390625,2.9759795665740967,35.67729949951172,1.0,1.0,1,1,,0,0,0,1,1,,1,1,,,,1,4.040140628814697,5.2930145263671875,79.08897399902344,30.693265914916992,69.9921646118164,30.65116310119629,85.91046142578125,33.223995208740234,32.32399368286133,0.0,0.0,0.0,51.04801559448242,1.0,0.0,0.0,0.0,1.0,3.672898530960083,38.17028045654297,0.0,0.0,27.966541290283203,84.12623596191406,27.966541290283203,15.651948928833008,1.0,0.0,0.0,3.1934268474578857,1.8208181858062744,2.6062822341918945,0.0
124.0,2025-02-20 23:45:28.535766,94.95692443847656,94.97544860839844,2.975980520248413,35.67841720581055,1.0,1.0,1,1,,0,0,0,1,1,,1,1,,,,1,4.038945198059082,5.317689418792725,78.94371795654297,30.712087631225586,69.9562759399414,30.66998291015625,85.92623901367188,33.241981506347656,32.341983795166016,0.0,0.0,0.0,51.04952621459961,1.0,0.0,0.0,0.0,1.0,3.637007713317871,38.15875244140625,0.0,0.0,27.967819213867188,84.14946746826172,27.967819213867188,15.625449180603027,1.0,0.0,0.0,3.2081291675567627,1.8577300310134888,2.51725172996521,0.0
125.0,2025-02-20 23:46:17.219812,94.95478820800781,94.97330474853516,2.9759814739227295,35.67955780029297,1.0,1.0,1,1,,0,0,0,1,1,,1,1,,,,1,4.037808418273926,5.342235088348389,78.79920196533203,30.730836868286133,69.92037200927734,30.688730239868164,85.9419937133789,33.25990295410156,32.35990524291992,0.0,0.0,0.0,51.05100631713867,1.0,0.0,0.0,0.0,1.0,3.60111665725708,38.14724349975586,0.0,0.0,27.96914291381836,84.17269897460938,27.96914291381836,15.599567413330078,1.0,0.0,0.0,3.2228355407714844,1.89461088180542,2.428290367126465,0.0
126.0,2025-02-20 23:47:03.677048,94.95259857177734,94.97111511230469,2.975982666015625,35.68072509765625,1.0,1.0,1,1,,0,0,0,1,1,,1,1,,,,1,4.036730766296387,5.366652488708496,78.65541076660156,30.749515533447266,69.88449096679688,30.70740509033203,85.95773315429688,33.27775955200195,32.37775802612305,0.0,0.0,0.0,51.05246353149414,1.0,0.0,0.0,0.0,1.0,3.565225839614868,38.13575744628906,0.0,0.0,27.970510482788086,84.19593048095703,27.970510482788086,15.573348045349121,1.0,0.0,0.0,3.23754620552063,1.9314606189727783,2.339397430419922,0.0
127.0,2025-02-20 23:47:53.689240,94.95037078857422,94.96887969970703,2.9759836196899414,35.681915283203125,1.0,1.0,1,1,,0,0,0,1,1,,1,1,,,,1,4.035711288452148,5.390941619873047,78.51235961914062,30.76812171936035,69.84860229492188,30.726009368896484,85.97344207763672,33.29554748535156,32.395545959472656,0.0,0.0,0.0,51.05389404296875,1.0,0.0,0.0,0.0,1.0,3.5293350219726562,38.12428665161133,0.0,0.0,27.971921920776367,84.21915435791016,27.971921920776367,15.546614646911621,1.0,0.0,0.0,3.252260684967041,1.9682793617248535,2.2505722045898438,0.0
128.0,2025-02-20 23:48:41.347874,94.94808959960938,94.96660614013672,2.975984811782837,35.68313217163086,1.0,1.0,1,1,,0,0,0,1,1,,1,1,,,,1,4.034750461578369,5.415103912353516,78.37003326416016,30.786657333374023,69.81270599365234,30.74454116821289,85.98916625976562,33.313270568847656,32.413272857666016,0.0,0.0,0.0,51.0552864074707,1.0,0.0,0.0,0.0,1.0,3.4934442043304443,38.11284255981445,0.0,0.0,27.97337532043457,84.24237823486328,27.97337532043457,15.548016548156738,1.0,0.0,0.0,3.266979217529297,2.0050671100616455,2.1618449687957764,0.0
