iteration,timestamp,T7,T5,PU8F,PU10F,PU11F,J302,J306,J307,J317,PU8,PU10,PU11
155,2025-02-20 05:02:50.079693,2.577773332595825,2.715081214904785,36.0985215000266,31.1279347509452,0.0,22.1858029481934,82.2331597773368,22.0717632385712,68.3517060715374,1,1,0
156,2025-02-20 05:04:17.001784,2.580986976623535,2.7423365116119385,36.0935107088897,31.1301809973172,0.0,22.198601197235,82.2549169704313,22.0845462422169,68.3568871660803,1,1,0
157,2025-02-20 05:05:45.773688,2.5900001525878906,2.776155710220337,35.9490962040852,31.2112463596036,0.0,22.5095689825561,82.8235373416118,22.3949633582179,68.3924394796219,1,1,0
158,2025-02-20 05:07:08.600345,2.5900001525878906,2.809957981109619,35.9428095992739,31.2139530079468,0.0,22.5251239441617,82.8502789154453,22.4104999122221,68.3987815219712,1,1,0
159,2025-02-20 05:08:33.510934,2.5931456089019775,2.843743085861206,35.9365168843444,31.2167372076023,0.0,22.5406481545139,82.8769980415354,22.4260051835044,68.4048275064251,1,1,0
160,2025-02-20 05:10:04.427355,2.5963127613067627,2.877511501312256,35.9302173887272,31.2196148778932,0.0,22.5561389407861,82.9036938980239,22.4414764014311,68.4105206292181,1,1,0
161,2025-02-20 05:11:28.516735,2.599501609802246,2.9112625122070312,35.9239194885235,31.2224850959747,0.0,22.5716209853286,82.9303758962399,22.4569389225767,68.4162290680112,1,1,0
162,2025-02-20 05:12:52.256360,2.6027116775512695,2.9449968338012695,35.917623077038,31.2253476203126,0.0,22.5870939786513,82.9570439176248,22.4723924434197,68.421953393841,1,1,0
163,2025-02-20 05:14:18.637502,2.605943202972412,2.9787139892578125,35.9113282140513,31.2282027634865,0.0,22.6025580905605,82.9836980325745,22.4878371246579,68.4276927151326,1,1,0
164,2025-02-20 05:15:41.862374,2.6091959476470947,3.0124142169952393,35.9050350828002,31.2310505568227,0.0,22.618013863271,83.0103384503503,22.5032735249959,68.4334474936133,1,1,0
165,2025-02-20 05:17:02.058442,2.6124701499938965,3.0460972785949707,35.8987434738824,31.2338909221578,0.0,22.6334606846022,83.0369649390878,22.5187010206257,68.4392173807978,1,1,0
166,2025-02-20 05:18:32.042947,2.6157655715942383,3.079763412475586,35.8924534225415,31.2367237481167,0.0,22.6488986565788,83.0635775416148,22.5341197104835,68.4450028640356,1,1,0
167,2025-02-20 05:19:57.944476,2.619081974029541,3.113412618637085,35.886165203639,31.2395494849476,0.0,22.6643285847337,83.0901765701131,22.5495304130385,68.4508032404355,1,1,0
168,2025-02-20 05:21:22.903440,2.622419595718384,3.1470448970794678,35.8798784409564,31.2423676908873,0.0,22.6797493720528,83.1167616055493,22.564932016517,68.456618909735,1,1,0
169,2025-02-20 05:22:45.836623,2.640363931655884,3.1805508136749268,35.8332175219185,31.0267200604298,0.0,22.5791129003069,83.0980086429046,22.465758978615,69.0874433557948,1,1,0
170,2025-02-20 05:24:12.810485,2.655704975128174,3.2140393257141113,35.8266533108297,31.0273061741034,0.0,22.593625296474,83.1241502306012,22.4802674027342,69.099971504462,1,1,0
171,2025-02-20 05:25:42.213284,2.671044111251831,3.2475101947784424,35.8201597738794,31.0270820822885,0.0,22.6083331895503,83.1503555078045,22.4949768134147,69.1154357848087,1,1,0
172,2025-02-20 05:27:08.817437,2.686382293701172,3.28096342086792,35.8136618047725,31.0269299102772,0.0,22.6230142493637,83.176539706149,22.5096589045264,69.1306304872565,1,1,0
173,2025-02-20 05:28:30.603389,2.701719284057617,3.314399003982544,35.8071656951853,31.0267759917587,0.0,22.6376869870801,83.2027098878713,22.5243326808194,69.1458227567541,1,1,0
174,2025-02-20 05:29:54.899747,2.717055082321167,3.3478171825408936,35.8006716720467,31.0266204952111,0.0,22.6523520626712,83.2288663097535,22.5389988129053,69.1610126941419,1,1,0
175,2025-02-20 05:31:18.868309,2.7323896884918213,3.3812179565429688,35.7941793473916,31.0264634093586,0.0,22.6670083488639,83.2550085412418,22.5536561597352,69.1761991962459,1,1,0
176,2025-02-20 05:32:41.604137,2.74772310256958,3.4146008491516113,35.7876889815501,31.0263047419627,0.0,22.6816566047519,83.2811368776437,22.5683054893305,69.1913830048275,1,1,0
177,2025-02-20 05:34:08.675577,2.7630553245544434,3.4479665756225586,35.7812004847674,31.026144335405,0.0,22.6962965701804,83.3072512223702,22.582946537128,69.206564386152,1,1,0
178,2025-02-20 05:35:33.145888,2.778386354446411,3.4813144207000732,35.7747140282491,31.0259823641756,0.0,22.7109287451516,83.3333517710601,22.5975798096997,69.2217432588874,1,1,0
179,2025-02-20 05:36:54.710898,2.7937161922454834,3.5479578971862793,35.7682294212604,31.0258187577962,0.0,22.7255525761778,83.3594383142836,22.6122047456562,69.2369192989373,1,1,0
180,2025-02-20 05:38:18.439874,2.809044599533081,3.5479578971862793,35.7617467491873,31.0256537308046,0.0,22.7401683189795,83.3855109515025,22.6268216137563,69.2520920522735,1,1,0
181,2025-02-20 05:39:41.129059,2.8358616828918457,3.5759072303771973,35.9954191691057,30.8932579397888,0.0,22.8432259449663,83.0735608212629,22.7307733947129,69.800672571566,1,1,0
182,2025-02-20 05:41:02.650435,2.8602240085601807,3.60384464263916,35.9910045790211,30.8924656560439,0.0,22.858459593691,83.0966511138398,22.7460123788697,69.8185621564554,1,1,0
183,2025-02-20 05:42:24.746527,2.884570837020874,3.631770372390747,35.9867025033483,30.8903729357756,0.0,22.8740121136879,83.119853849825,22.7615790078717,69.8411353220173,1,1,0
184,2025-02-20 05:43:47.624406,2.908902406692505,3.659684419631958,35.9823954714298,30.8883425362782,0.0,22.8895401417001,83.1430401311988,22.777120722149,69.8634739826598,1,1,0
185,2025-02-20 05:45:17.252055,2.9332187175750732,3.687586784362793,35.9780884980693,30.8863130307019,0.0,22.9050583940402,83.1662154821575,22.7926526526613,69.8857992571267,1,1,0
186,2025-02-20 05:46:43.621584,2.957520008087158,3.715477705001831,35.973781983245,30.8842849291208,0.0,22.9205680211875,83.1893803421164,22.808175950928,69.9081105711509,1,1,0
187,2025-02-20 05:48:04.270610,2.9818058013916016,3.743356704711914,35.9694753060239,30.8822579010321,0.0,22.936067232519,83.2125340290712,22.8236888203774,69.9304072357756,1,1,0
188,2025-02-20 05:49:31.445671,3.0060765743255615,3.7712242603302,35.9651693186499,30.8802321440448,0.0,22.951558488041,83.235677480071,22.8391937325998,69.9526910622005,1,1,0
189,2025-02-20 05:50:56.352489,3.030332088470459,3.8269243240356445,35.9608632770468,30.8782073827274,0.0,22.9670396385097,83.2588098783383,22.8546885238612,69.9749608096005,1,1,0
190,2025-02-20 05:52:17.174311,3.054572582244873,3.8269243240356445,35.956557572281,30.8761837418066,0.0,22.982511818901,83.2819316538565,22.8701743455344,69.9972172128813,1,1,0
191,2025-02-20 05:53:42.494406,3.0787978172302246,3.854757070541382,35.9522519954358,30.8741613871253,0.0,22.9979744156882,83.30504257767,22.8856505616262,70.0194590823008,1,1,0
192,2025-02-20 05:55:06.177725,3.1030077934265137,3.882578134536743,35.9479466405606,30.8721400120044,0.0,23.0134277136843,83.3281427535009,22.9011174815985,70.0416877545091,1,1,0
193,2025-02-20 05:56:28.830790,3.090794801712036,3.9054152965545654,35.9672611065719,31.3611631850008,0.0,22.6165134140094,82.8987550030261,22.5008866731952,67.9877832699574,1,1,0
194,2025-02-20 05:57:59.483741,3.0757217407226562,3.928241014480591,35.9629376586378,31.3673801836557,0.0,22.626980885975,82.9169368825813,22.5113112149925,67.9765523876717,1,1,0
195,2025-02-20 05:59:27.438458,3.060694456100464,3.9510550498962402,35.9586266859417,31.3734820895002,0.0,22.637474199037,82.9351209187173,22.5217628578422,67.9661273788023,1,1,0
196,2025-02-20 06:00:53.532714,3.0457119941711426,3.9738574028015137,35.9543251850412,31.3794779046957,0.0,22.6479850054758,82.9533041500353,22.5322327034704,67.9560779774694,1,1,0
197,2025-02-20 06:02:18.489523,3.0307743549346924,3.996648073196411,35.9500250572352,31.3854598643219,0.0,22.6584898530015,82.9714778806944,22.5426966811893,67.946064703766,1,1,0
198,2025-02-20 06:03:41.284738,3.0158815383911133,4.019427299499512,35.9457261977082,31.3914284191161,0.0,22.6689884442312,82.9896420022161,22.5531544874094,67.93608566289,1,1,0
199,2025-02-20 06:05:04.570368,3.0176374912261963,3.9450862407684326,0.0,33.1244753355459,0.0,30.3436589499837,61.9397970738694,30.2157037552239,69.4311143745072,0,1,0
200,2025-02-20 06:06:27.116786,3.0157630443573,3.8707449436187744,0.0,33.1289735591739,0.0,30.3649889420312,61.8661127520313,30.2370015577848,69.435794411305,0,1,0
201,2025-02-20 06:07:53.315570,3.013925790786743,3.7964038848876953,0.0,33.1339146208514,0.0,30.3862238573826,61.7917741753766,30.2582011284847,69.4387366702718,0,1,0
202,2025-02-20 06:09:18.542091,3.0135676860809326,3.722062587738037,0.0,32.8421983869141,0.0,29.049362586562,61.7174330256595,28.9234194761189,69.1753024736702,0,1,0
203,2025-02-20 06:10:46.233255,3.0095417499542236,3.647721529006958,0.0,32.8418069845959,0.0,29.0463846734285,61.6430923932618,28.9204443426204,69.1737554244399,0,1,0
204,2025-02-20 06:12:14.273406,3.005518913269043,3.573380470275879,0.0,32.8422213457763,0.0,29.0432899172361,61.5687521760136,28.9173466442083,69.1691454456925,0,1,0
205,2025-02-20 06:13:35.972808,3.0007615089416504,3.499758720397949,0.0,32.8661620836729,0.0,29.1503588503802,61.5636431825372,29.0242454957553,69.1886242269763,0,1,0
206,2025-02-20 06:15:02.761052,3.0007615089416504,3.4261369705200195,0.0,32.8667856366054,0.0,29.1508492322297,61.490022330497,29.0247314484444,69.1868306423556,0,1,0
207,2025-02-20 06:16:28.444575,2.9969308376312256,3.35251522064209,0.0,32.8678490691875,0.0,29.1512736021334,61.4164013675711,29.0251482554845,69.1833621137843,0,1,0
208,2025-02-20 06:17:50.461690,2.9931070804595947,3.2788937091827393,0.0,32.8687863781353,0.0,29.1517162035394,61.3427803974987,29.025584199221,69.1803733067357,0,1,0
209,2025-02-20 06:19:14.803841,2.989290237426758,3.2052719593048096,0.0,32.8697221704836,0.0,29.1521583609662,61.2691594836364,29.0260197074676,69.1773894877643,0,1,0
210,2025-02-20 06:20:40.157446,2.9853897094726562,3.05802845954895,0.0,32.360457158619,0.0,26.856186689745,61.195536839633,26.7336435519771,68.7255987273496,0,1,0
211,2025-02-20 06:22:04.988479,2.98065447807312,2.9844069480895996,0.0,32.3560817763727,0.0,26.8326484838515,61.1219158974514,26.7101360200828,68.7177294149473,0,1,0
212,2025-02-20 06:23:33.861870,2.977057456970215,2.9844069480895996,0.0,32.4082548923199,0.0,27.0606439219981,61.0482952174822,26.9377653521139,68.7586909371374,0,1,0
213,2025-02-20 06:24:57.976673,2.972688674926758,2.91078519821167,0.0,32.4047870111117,0.0,27.0414653005623,60.9746741939051,26.9186110778626,68.7519574122624,0,1,0
214,2025-02-20 06:26:20.098331,2.9682962894439697,2.8371636867523193,0.0,32.4014737482135,0.0,27.0223103659569,60.9010534565772,26.8994794074148,68.7446909346479,0,1,0
215,2025-02-20 06:27:46.937669,2.9638798236846924,2.7635419368743896,0.0,32.3981761093126,0.0,27.0032049543955,60.8274325491741,26.8803971442213,68.7374162090438,0,1,0
216,2025-02-20 06:29:08.339809,2.959439992904663,2.689920425415039,0.0,32.3948944598575,0.0,26.9841485980431,60.7538116991527,26.8613638294818,68.7301314985074,0,1,0
217,2025-02-20 06:30:35.557538,2.9768009185791016,2.612222194671631,0.0,31.9970660136139,0.0,26.6896205612306,60.2803151419795,26.5696137913403,69.8502695543444,0,1,0
218,2025-02-20 06:32:07.105319,2.9940969944000244,2.5345239639282227,0.0,31.9888545339453,0.0,26.670261627571,60.2026176558075,26.5503118538177,69.8598186667371,0,1,0
219,2025-02-20 06:33:41.972431,3.01132869720459,2.4568257331848145,0.0,31.9807031231949,0.0,26.6509443833911,60.1249203066367,26.531051211676,69.8692194117017,0,1,0
220,2025-02-20 06:35:13.423189,3.0284957885742188,2.3791275024414062,0.0,31.9725733900375,0.0,26.6316753524601,60.0472228494848,26.5118386195991,69.8785817321519,0,1,0
221,2025-02-20 06:36:45.272669,3.0455992221832275,2.301429271697998,0.0,31.9644654666512,0.0,26.6124531684117,59.9695255800567,26.4926727139784,69.8879038830673,0,1,0
222,2025-02-20 06:38:10.290856,3.062638521194458,2.22373104095459,0.0,31.9563790235142,0.0,26.5932783619767,59.8918281190834,26.4735540155816,69.8971876256643,0,1,0
223,2025-02-20 06:39:34.126672,3.0796139240264893,2.1460328102111816,0.0,31.9483141317923,0.0,26.574150289993,59.8141308604486,26.4544819047286,69.9064321722591,0,1,0
224,2025-02-20 06:40:58.242769,3.0965259075164795,2.0683345794677734,0.0,31.9402709391585,0.0,26.5550702681687,59.7364333322037,26.4354576645332,69.9156383694432,0,1,0
225,2025-02-20 06:42:25.868259,3.1133744716644287,1.9906364679336548,0.0,31.9322492315829,0.0,26.5360369240379,59.6587359889615,26.4164799563683,69.924805711607,0,1,0
226,2025-02-20 06:43:53.887509,3.130159854888916,1.9129383563995361,0.0,31.9242491745898,0.0,26.5170506978466,59.5810387159963,26.3975491942672,69.9339341133308,0,1,0
227,2025-02-20 06:45:16.521795,3.1468820571899414,1.835240125656128,0.0,31.9162704604531,0.0,26.4981115011818,59.5033414370808,26.3786653057078,69.9430246623384,0,1,0
228,2025-02-20 06:46:41.547359,3.163541316986084,1.7575420141220093,0.0,31.9083132475428,0.0,26.4792189282003,59.4256439842848,26.3598278798953,69.9520764729842,0,1,0
229,2025-02-20 06:48:07.316454,3.1630759239196777,1.6832010746002197,0.0,32.1750070913939,0.0,26.5261898327234,59.6785907637649,26.40494414548,69.0571355277955,0,1,0
230,2025-02-20 06:49:29.026432,3.16257905960083,1.6088601350784302,0.0,32.1707841557826,0.0,26.5071699806663,59.6042505320107,26.3859537294896,69.0530918002855,0,1,0
231,2025-02-20 06:50:57.924355,3.16205096244812,1.5345193147659302,0.0,32.1666132198091,0.0,26.4881918231849,59.5299104096669,26.3670046741323,69.0489272784591,0,1,0
232,2025-02-20 06:52:21.399435,3.161491870880127,1.4601783752441406,0.0,32.1624594615484,0.0,26.4692614954065,59.4555703208057,26.3481033262545,69.0447468899878,0,1,0
233,2025-02-20 06:53:45.641137,3.148082971572876,1.4816337823867798,35.4556844087707,30.3455456659134,0.0,18.7490650858358,79.930054262724,18.6402769582464,67.5211656881667,1,1,0
234,2025-02-20 06:55:09.552734,3.1339075565338135,1.503049373626709,35.440965986913,30.3442262614576,0.0,18.7291936450049,79.9359271213139,18.6204142736055,67.5056105189947,1,1,0
235,2025-02-20 06:56:36.574689,3.119724750518799,1.5244253873825073,35.4263046700968,30.3428584813659,0.0,18.709462859006,79.941828195267,18.6006925733107,67.4903539805008,1,1,0
236,2025-02-20 06:58:00.140426,3.1055350303649902,1.5457618236541748,35.411665823818,30.3415028310179,0.0,18.689775160773,79.9477209612731,18.5810138674253,67.475100561283,1,1,0
237,2025-02-20 06:59:24.071611,3.0913381576538086,1.567058801651001,35.3970492982032,30.3401594057313,0.0,18.6701301121595,79.9536052873252,18.5613777409362,67.4598495401444,1,1,0
238,2025-02-20 07:00:46.629100,3.077134370803833,1.5883163213729858,35.3824550610325,30.3388282242355,0.0,18.6505275863913,79.9594811661526,18.5417840545626,67.4446007241612,1,1,0
239,2025-02-20 07:02:17.145809,3.048706531524658,1.609534502029419,35.3678831568834,30.33750885607,0.0,18.6309676792515,79.9653486715711,18.5222329045594,67.4293556218514,1,1,0
240,2025-02-20 07:03:40.403359,3.048706531524658,1.6307133436203003,35.3533333966691,30.3362016115015,0.0,18.6114498328841,79.971207630942,18.5027237339941,67.4141126708444,1,1,0
241,2025-02-20 07:05:08.127898,3.028046131134033,1.6554447412490845,35.0706065708536,30.3260876454787,0.0,18.2355130093946,80.0860623602151,18.1268540334546,67.0712413198249,1,1,0
242,2025-02-20 07:06:35.891748,3.0073907375335693,1.680132269859314,35.0543939151952,30.3261113252009,0.0,18.2149687075683,80.0935276240809,18.1063095724876,67.0506196897744,1,1,0
243,2025-02-20 07:08:01.771817,2.9867401123046875,1.7047760486602783,35.0382037690221,30.3261459157082,0.0,18.19446832902,80.1009825474176,18.0858089662187,67.0300062592435,1,1,0
244,2025-02-20 07:09:25.704135,2.9660942554473877,1.729376196861267,35.0220359197904,30.3261898661906,0.0,18.1740103528049,80.1084266080148,18.0653506980487,67.0094046355305,1,1,0
245,2025-02-20 07:10:51.270816,2.94545316696167,1.7539327144622803,35.0058904189628,30.326243170472,0.0,18.1535948836423,80.1158598839875,18.0449348729288,66.9888149435904,1,1,0
246,2025-02-20 07:12:19.325636,2.9248173236846924,1.7784457206726074,34.9897672489063,30.326305690156,0.0,18.1332218376807,80.1232823801866,18.0245614138824,66.9682375575726,1,1,0
247,2025-02-20 07:13:41.916215,2.904186487197876,1.802915096282959,34.9736664214037,30.326377406158,0.0,18.1128912073364,80.1306941326967,18.0042303100392,66.9476725286557,1,1,0
248,2025-02-20 07:15:05.150585,2.8835608959198,1.8517236709594727,34.9575878452109,30.3264584584285,0.0,18.0926026945417,80.1380950683283,17.9839412531608,66.9271190917405,1,1,0
249,2025-02-20 07:16:29.374364,2.8629403114318848,1.8517236709594727,34.9415314813649,30.3265485409659,0.0,18.0723561633278,80.145485169272,17.9636941262361,66.9065781276796,1,1,0
250,2025-02-20 07:17:56.205373,2.84232497215271,1.8760629892349243,34.9254974923153,30.3266477606423,0.0,18.0521520250234,80.1528646313914,17.9434893361537,66.8860496943509,1,1,0
251,2025-02-20 07:19:22.614858,2.8217151165008545,1.900359034538269,34.9094858907902,30.3267561853143,0.0,18.0319902701261,80.1602334919163,17.9233268616308,66.8655335487291,1,1,0
252,2025-02-20 07:20:45.397317,2.8011105060577393,1.9246118068695068,34.8934965105078,30.3268737740665,0.0,18.0118704015417,80.1675915986796,17.9032062098956,66.8450293310184,1,1,0
253,2025-02-20 07:22:11.593464,2.8168272972106934,1.9538309574127197,34.9565125946128,29.9852163104346,0.0,18.6692725886141,80.7153419909766,18.5628647225978,68.6103417936545,1,1,0
254,2025-02-20 07:23:42.562344,2.831833839416504,1.983006238937378,34.9403026146953,29.9778765882495,0.0,18.6530687726995,80.7270107497074,18.5467091450292,68.6177450539636,1,1,0
255,2025-02-20 07:25:09.859824,2.8467814922332764,2.0121378898620605,34.9241653349982,29.9703553601909,0.0,18.6370498243691,80.7387236214929,18.5307396081612,68.6259085519848,1,1,0
256,2025-02-20 07:26:37.418961,2.8616700172424316,2.0412261486053467,34.9080495277379,29.9628552095126,0.0,18.6210711019253,80.7504251664493,18.5148101497358,68.6340359959319,1,1,0
257,2025-02-20 07:28:05.988502,2.876499891281128,2.0702707767486572,34.8919550433419,29.9553759279989,0.0,18.6051321571957,80.7621152461358,18.4989203328657,68.6421276929116,1,1,0
258,2025-02-20 07:29:33.973723,2.8912711143493652,2.0992720127105713,34.8758800791641,29.9479167684702,0.0,18.5892278991829,80.7737919364409,18.4830650438557,68.6501809950564,1,1,0
259,2025-02-20 07:30:59.934725,2.9059839248657227,2.128229856491089,34.8598225520924,29.9404757173532,0.0,18.5733524911919,80.7854530089772,18.4672384840893,68.6581966234946,1,1,0
260,2025-02-20 07:32:27.362855,2.9206383228302,2.15714430809021,34.8437828533151,29.9330533076866,0.0,18.5575069909084,80.7970989048901,18.4514417001598,68.6661739794263,1,1,0
261,2025-02-20 07:33:57.152654,2.935234546661377,2.1860156059265137,34.8277605379452,29.9256491283587,0.0,18.5416901237085,80.8087291636781,18.4356734138869,68.6741131641737,1,1,0
262,2025-02-20 07:35:24.010605,2.949772834777832,2.214843511581421,34.8117559780215,29.9182634913459,0.0,18.5259029015454,80.8203442051725,18.4199346424538,68.68201425848,1,1,0
263,2025-02-20 07:36:47.691526,2.9642531871795654,2.2436282634735107,34.7957696661901,29.910896598469,0.0,18.5101466707853,80.8319445793093,18.4042267358589,68.689878029479,1,1,0
264,2025-02-20 07:38:11.507631,2.9786758422851562,2.272369861602783,34.7798010099035,29.903548084579,0.0,18.4944197404657,80.8435296678951,18.3885479885434,68.6977040025962,1,1,0
265,2025-02-20 07:39:36.685858,2.9749538898468018,2.3160624504089355,35.0747535201807,30.22417100264,0.0,18.6262361117664,80.4692371952064,18.5182524650618,67.7942932810928,1,1,0
266,2025-02-20 07:41:04.205569,2.9705119132995605,2.3160624504089355,35.0609682505647,30.2210802835793,0.0,18.6097909962281,80.4766002336165,18.5018277961792,67.7879018338343,1,1,0
267,2025-02-20 07:42:25.418723,2.9660489559173584,2.337852954864502,35.0472210877347,30.2181558133409,0.0,18.5934315777893,80.4839728631606,18.4854877300843,67.7810538824523,1,1,0
268,2025-02-20 07:43:52.875491,2.9615652561187744,2.3596062660217285,35.0334932832771,30.2152445088348,0.0,18.5771060485988,80.4913353273568,18.4691814610381,67.7741957192673,1,1,0
269,2025-02-20 07:45:16.657223,2.9570605754852295,2.3813226222991943,35.0197844263574,30.212346057987,0.0,18.5608132485566,80.4986872192706,18.4529078324608,67.7673272079478,1,1,0
270,2025-02-20 07:46:39.771380,2.9479894638061523,2.4030020236968994,35.0060947150365,30.2094603249461,0.0,18.5445537057678,80.5060287712274,18.4366673708306,67.760449332688,1,1,0
271,2025-02-20 07:48:01.933742,2.9479894638061523,2.4246444702148438,34.9924242455804,30.2065874683037,0.0,18.5283276750863,80.5133601090864,18.4204603452746,67.7535618648548,1,1,0
272,2025-02-20 07:49:25.342148,2.94342303276062,2.4462499618530273,34.9787727103837,30.2037271994408,0.0,18.5121342740071,80.5206809351113,18.4042858565054,67.7466648581268,1,1,0
273,2025-02-20 07:50:52.380905,2.9388363361358643,2.4678187370300293,34.9651404819041,30.2008800691221,0.0,18.4959745204709,80.5279916643447,18.3881449330215,67.7397575713636,1,1,0
274,2025-02-20 07:52:20.489388,2.9342291355133057,2.4893507957458496,34.9515273621033,30.1980455180893,0.0,18.4798478436169,80.5352921143308,18.3720369999995,67.7328412600814,1,1,0
275,2025-02-20 07:53:40.572679,2.9296019077301025,2.510845899581909,34.937933083565,30.1952236140399,0.0,18.4637534834556,80.5425820298848,18.3559612974427,67.7259149610603,1,1,0
276,2025-02-20 07:55:00.160132,2.925520420074463,2.5322017669677734,34.8863483143847,30.1665575605314,0.0,18.3426943595174,80.5100943581151,18.2350916205785,67.6979202090671,1,1,0
277,2025-02-20 07:56:21.956759,2.9541618824005127,2.566927671432495,34.5095363296759,29.7219878665096,0.0,18.7028581157233,81.5118406097557,18.5981739909178,69.48566579903,1,1,0
278,2025-02-20 07:57:48.293107,2.980419397354126,2.601595878601074,34.488300497292,29.7108263936955,0.0,18.678338032117,81.5232815273616,18.5737264859894,69.4964216303071,1,1,0
279,2025-02-20 07:59:13.722844,3.0065956115722656,2.6362130641937256,34.4692848404663,29.6999980391812,0.0,18.6599787225963,81.5371037647689,18.5554377757009,69.5124386419989,1,1,0
280,2025-02-20 08:00:39.600680,3.032691478729248,2.670778751373291,34.4502758536074,29.6892464704121,0.0,18.6416152042638,81.5508929009787,18.5371443329929,69.528190638522,1,1,0
281,2025-02-20 08:02:07.556682,3.058706760406494,2.7052931785583496,34.4312780613764,29.6785115710001,0.0,18.623264357101,81.5646554406531,18.5188634319622,69.5438851575716,1,1,0
282,2025-02-20 08:03:30.378737,3.084641695022583,2.7397561073303223,34.4122917842181,29.6677936218045,0.0,18.6049270361669,81.5783917412516,18.5005959240872,69.559522147595,1,1,0
283,2025-02-20 08:04:57.525683,3.1104965209960938,2.774167776107788,34.3933169710642,29.6570921822122,0.0,18.5866030766852,81.5921017565757,18.4823416566328,69.5751029342087,1,1,0
284,2025-02-20 08:06:23.944820,3.1362712383270264,2.808528423309326,34.3743535431151,29.6464077782045,0.0,18.5682922186462,81.6057854103621,18.4641003480893,69.5906256547703,1,1,0
285,2025-02-20 08:07:43.767636,3.16196608543396,2.8428378105163574,34.3554014721473,29.6357398189691,0.0,18.5499943662365,81.6194426816435,18.4458719220169,69.6060921848049,1,1,0
286,2025-02-20 08:09:10.289051,3.1875810623168945,2.877095937728882,34.3364611816304,29.6250890035819,0.0,18.5317106666311,81.6330740426777,18.4276575226246,69.6215015416461,1,1,0
287,2025-02-20 08:10:35.732356,3.213116407394409,2.9113028049468994,34.3175321703878,29.6144548263506,0.0,18.5134396898808,81.6466789563182,18.4094557064234,69.6368539637181,1,1,0
288,2025-02-20 08:12:03.421665,3.238572120666504,2.9454588890075684,34.2986148444549,29.603837466805,0.0,18.4951825382388,81.6602578755489,18.3912675794817,69.6521500721392,1,1,0
289,2025-02-20 08:13:25.875903,3.307230234146118,2.9872190952301025,34.2176664519883,28.9258687356529,0.0,19.1403472963362,82.4391138347987,19.0407966897142,72.4048694387623,1,1,0
290,2025-02-20 08:14:53.687707,3.3736729621887207,3.028923273086548,34.1968684050085,28.9094104779976,0.0,19.1239001527506,82.4575454119292,19.0244544471669,72.4387517997396,1,1,0
291,2025-02-20 08:16:20.240531,3.4399735927581787,3.0705747604370117,34.177313182677,28.8904334087032,0.0,19.1109441861189,82.4773362322334,19.0116193511995,72.4837613340159,1,1,0
292,2025-02-20 08:17:39.920198,3.5061323642730713,3.112173080444336,34.1577660815736,28.8715184673227,0.0,19.0979902675796,82.4970955969049,18.998785833519,72.528523024414,1,1,0
293,2025-02-20 08:19:04.480032,3.5721495151519775,3.195211887359619,34.1382307228204,28.8526230288382,0.0,19.0850509204218,82.5168284236903,18.9859666978028,72.573186756121,1,1,0
294,2025-02-20 08:20:26.727361,3.6380252838134766,3.195211887359619,34.1187069743827,28.8337473433222,0.0,19.0721257359021,82.5365345720382,18.973161531128,72.6177514141457,1,1,0
295,2025-02-20 08:21:56.768088,3.7037596702575684,3.236652135848999,34.0991949391676,28.8148913289628,0.0,19.0592149703649,82.5562141666067,18.9603705887901,72.6622176833296,1,1,0
296,2025-02-20 08:23:22.010823,3.769352912902832,3.2780396938323975,34.0796945452617,28.7960547616482,0.0,19.046318395555,82.5758671365792,18.9475936486798,72.7065862009072,1,1,0
297,2025-02-20 08:24:46.059663,3.8348052501678467,3.3193745613098145,34.060206056798,28.7772379588086,0.0,19.033436715223,82.5954937865893,18.9348314102846,72.7508568804024,1,1,0
298,2025-02-20 08:26:17.783738,3.9001166820526123,3.36065673828125,34.0407294658508,28.7584408808135,0.0,19.0205698765886,82.6150941173356,18.9220838227781,72.7950299715732,1,1,0
299,2025-02-20 08:27:40.003673,3.965287446975708,3.401886463165283,34.0212647343273,28.7396636618664,0.0,19.0077177422754,82.6346680960953,18.9093507486808,72.8391051096692,1,1,0
300,2025-02-20 08:29:07.573814,3.6303176879882812,3.443063497543335,34.001811830641,28.720906250585,0.0,18.9948801922639,82.6542156974247,18.8966320660826,72.8830825084429,1,1,0
301,2025-02-20 08:30:34.194651,3.5089712142944336,3.4891977310180664,33.8264061448956,28.4556867871718,0.0,19.1583649074299,83.1084025519547,19.0617903969501,73.8442978822987,1,1,0
302,2025-02-20 08:32:01.161164,3.3860561847686768,3.5352730751037598,33.8047411271706,28.4363381367814,0.0,19.144129143847,83.1300146588953,19.0476762432249,73.8878731463876,1,1,0
303,2025-02-20 08:33:26.111627,3.2629823684692383,3.5812933444976807,33.7842098970627,28.4151441027405,0.0,19.133065165057,83.1528744294419,19.0367453613838,73.940053866954,1,1,0
304,2025-02-20 08:34:49.841329,3.1397502422332764,3.627257823944092,33.7636885626017,28.3939898345716,0.0,19.1220091185044,83.1757035626798,19.025822076381,73.9920520116933,1,1,0
305,2025-02-20 08:36:12.109286,3.016359806060791,3.6731669902801514,33.7431789736145,28.3728554472639,0.0,19.1109683443455,83.1985049701373,19.014913851944,74.0439402019697,1,1,0
306,2025-02-20 08:37:41.220646,2.8928112983703613,3.7190208435058594,33.7226810352396,28.3517404304281,0.0,19.0999425469171,83.2212785520401,19.0040204028151,74.0957198121191,1,1,0
